"R01","R02","boundary_event","entry_case","Q1","Q2","surv1","surv2","both_burnout","strain1_only_burnout","strain2_only_burnout","neither_burnout","error_message"
1.23,1.45,"yes","strain2_reentered_before_strain1_escaped",0.999999996324561,0.847985868691061,3.67543862012099e-09,0.152014131308939,0.847985865574341,0.152014130750221,3.11672001110397e-09,5.58718609017019e-10,NA
1.23,1.46,"yes","strain2_reentered_before_strain1_escaped",0.999999998197133,0.859226254023681,1.80286696682685e-09,0.140773745976319,0.85922625247461,0.140773745722523,1.54907063040967e-09,2.5379633641718e-10,NA
1.23,1.47,"yes","strain2_reentered_before_strain1_escaped",0.999999999103661,0.869486951539956,8.96339225064935e-10,0.130513048460044,0.869486950760601,0.13051304834306,7.79355260347397e-10,1.16983964717538e-10,NA
1.23,1.48,"yes","strain2_reentered_before_strain1_escaped",0.999999999548482,0.87886018636221,4.51518267219342e-10,0.12113981363779,0.878860185965388,0.121139813583094,3.96821428474333e-10,5.46968387450091e-11,NA
1.23,1.49,"yes","strain2_reentered_before_strain1_escaped",0.999999999769634,0.887429648769779,2.30365726494597e-10,0.112570351230221,0.887429648565346,0.112570351204289,2.04433375751695e-10,2.59323507429018e-11,NA
1.23,1.5,"yes","strain2_reentered_before_strain1_escaped",0.999999999880998,0.895270359757704,1.19002474541219e-10,0.104729640242296,0.895270359651165,0.104729640229833,1.06539388194574e-10,1.24630863466449e-11,NA
1.23,1.51,"yes","strain2_reentered_before_strain1_escaped",0.999999999937777,0.902450148817218,6.22230045266292e-11,0.0975498511827818,0.902450148761065,0.097549851176712,5.6153159694911e-11,6.06984483171824e-12,NA
1.23,1.52,"yes","strain2_reentered_before_strain1_escaped",0.999999999967079,0.909029979598056,3.29213323269073e-11,0.0909700204019438,0.90902997956813,0.0909700203989489,2.99264780534694e-11,2.99485427343793e-12,NA
1.23,1.53,"yes","strain2_reentered_before_strain1_escaped",0.99999999998238,0.915065240407999,1.7619905534616e-11,0.0849347595920008,0.915065240391876,0.0849347595905043,1.61233630939996e-11,1.49654244061638e-12,NA
1.23,1.54,"yes","strain2_reentered_before_strain1_escaped",0.999999999990463,0.920605540860795,9.53703782613502e-12,0.0793944591392045,0.920605540852016,0.0793944591384473,8.7798498661389e-12,7.57187959996125e-13,NA
1.23,1.55,"yes","strain2_reentered_before_strain1_escaped",0.999999999994781,0.92569599604469,5.2190474164604e-12,0.07430400395531,0.925695996039859,0.0743040039549222,4.83125129658477e-12,3.87796119875624e-13,NA
1.23,1.56,"yes","strain2_reentered_before_strain1_escaped",0.999999999997113,0.93037713296199,2.88691293093279e-12,0.0696228670380103,0.930377132959304,0.0696228670378094,2.68591777579215e-12,2.00995155140647e-13,NA
1.23,1.57,"yes","strain2_reentered_before_strain1_escaped",0.999999999998386,0.934685758044816,1.61370916629267e-12,0.0653142419551841,0.934685758043308,0.0653142419550787,1.50831097536013e-12,1.05398190932538e-13,NA
1.23,1.58,"yes","strain2_reentered_before_strain1_escaped",0.999999999999089,0.938654870332971,9.11382080914791e-13,0.0613451296670287,0.938654870332116,0.0613451296669727,8.55473228984867e-13,5.59088519299243e-14,NA
1.23,1.59,"yes","strain2_reentered_before_strain1_escaped",0.99999999999948,0.942314536662639,5.19806420129498e-13,0.0576854633373606,0.94231453666215,0.0576854633373306,4.89821145938593e-13,2.99852741909048e-14,NA
1.23,1.6,"yes","strain2_reentered_before_strain1_escaped",0.999999999999701,0.94569199787278,2.99427149741405e-13,0.0543080021272196,0.945691997872497,0.0543080021272034,2.83165859456301e-13,1.62612902851035e-14,NA
1.23,1.61,"yes","strain2_reentered_before_strain1_escaped",0.999999999999826,0.948811653733087,1.74082970261225e-13,0.0511883462669127,0.948811653732922,0.0511883462669038,1.6517195090032e-13,8.91101936090423e-15,NA
1.23,1.62,"yes","strain2_reentered_before_strain1_escaped",0.999999999999898,0.951695804266042,1.02251540567977e-13,0.0483041957339583,0.951695804265944,0.0483041957339533,9.73123621382826e-14,4.93917842969433e-15,NA
1.23,1.63,"yes","strain2_reentered_before_strain1_escaped",0.999999999999939,0.954364735182949,6.0507154842071e-14,0.0456352648170515,0.954364735182891,0.0456352648170487,5.77458948075268e-14,2.76126003454425e-15,NA
1.23,1.64,"yes","strain2_reentered_before_strain1_escaped",0.999999999999964,0.956836468933847,3.61932706027801e-14,0.0431635310661533,0.956836468933812,0.0431635310661518,3.46310412427313e-14,1.56222936004879e-15,NA
1.23,1.65,"yes","strain2_reentered_before_strain1_escaped",0.999999999999978,0.959127760019948,2.18713935851156e-14,0.0408722399800518,0.959127760019927,0.040872239980051,2.09774607378066e-14,8.93932847309011e-16,NA
1.23,1.66,"yes","strain2_reentered_before_strain1_escaped",0.999999999999987,0.961253623128285,1.33226762955019e-14,0.0387463768717152,0.961253623128272,0.0387463768717147,1.28064708588165e-14,5.16205436685383e-16,NA
1.23,1.67,"yes","strain2_reentered_before_strain1_escaped",0.999999999999992,0.963227712855171,8.10462807976364e-15,0.0367722871448293,0.963227712855163,0.036772287144829,7.80660236881253e-15,2.98025710951115e-16,NA
1.23,1.68,"yes","strain2_reentered_before_strain1_escaped",0.999999999999995,0.965062413130155,4.9960036108132e-15,0.0349375868698452,0.96506241313015,0.034937586869845,4.82145530065836e-15,1.74548310154846e-16,NA
1.23,1.69,"yes","strain2_reentered_before_strain1_escaped",0.999999999999997,0.966768981625814,3.10862446895044e-15,0.0332310183741861,0.966768981625811,0.033231018374186,3.0053217121043e-15,1.03302756846136e-16,NA
1.23,1.7,"yes","strain2_reentered_before_strain1_escaped",0.999999999999998,0.968357800759112,1.99840144432528e-15,0.031642199240888,0.96835780075911,0.0316421992408879,1.93516762766066e-15,6.32338166646188e-17,NA
1.23,1.71,"yes","strain2_reentered_before_strain1_escaped",0.999999999999999,0.969838149814827,1.22124532708767e-15,0.0301618501851729,0.969838149814826,0.0301618501851729,1.18441030849271e-15,3.68350185949609e-17,NA
1.23,1.72,"yes","strain2_reentered_before_strain1_escaped",0.999999999999999,0.97121863043375,7.7715611723761e-16,0.0287813695662502,0.971218630433749,0.0287813695662502,7.54788499816722e-16,2.23676174208877e-17,NA
1.23,1.73,"yes","strain2_reentered_before_strain1_escaped",0.999999999999999,0.97250694328974,5.55111512312578e-16,0.0274930567102601,0.972506943289739,0.0274930567102601,5.3984980002405e-16,1.5261712288528e-17,NA
1.23,1.74,"yes","strain2_reentered_before_strain1_escaped",1,0.973710172083988,3.33066907387547e-16,0.026289827916012,0.973710172083988,0.026289827916012,3.2431063570781e-16,8.75627167973691e-18,NA
1.23,1.75,"yes","strain2_reentered_before_strain1_escaped",1,0.974834870796025,2.22044604925031e-16,0.025165129203975,0.974834870796025,0.0251651292039749,2.16456823753047e-16,5.58778117198399e-18,NA
1.23,1.76,"yes","strain2_reentered_before_strain1_escaped",1,0.975886947379032,1.11022302462516e-16,0.0241130526209681,0.975886947379032,0.0241130526209681,1.08345215841136e-16,2.67708662137967e-18,NA
1.23,1.77,"yes","strain2_reentered_before_strain1_escaped",1,0.976871825842919,1.11022302462516e-16,0.0231281741570806,0.976871825842919,0.0231281741570806,1.08454559315843e-16,2.56774314667314e-18,NA
1.23,1.78,"yes","strain2_reentered_before_strain1_escaped",1,0.977794511196216,1.11022302462516e-16,0.0222054888037845,0.977794511196215,0.0222054888037845,1.08556997968214e-16,2.46530449430177e-18,NA
1.23,1.79,"yes","strain2_reentered_before_strain1_escaped",1,0.978659426374897,0,0.0213405736251027,0.978659426374897,0.0213405736251027,0,0,NA
1.23,1.8,"yes","strain2_reentered_before_strain1_escaped",1,0.979470858065705,0,0.0205291419342954,0.979470858065705,0.0205291419342954,0,0,NA
1.23,1.81,"yes","strain2_reentered_before_strain1_escaped",1,0.980232544023993,0,0.0197674559760074,0.980232544023993,0.0197674559760074,0,0,NA
1.23,1.82,"yes","strain2_reentered_before_strain1_escaped",1,0.980948079143406,0,0.0190519208565938,0.980948079143406,0.0190519208565938,0,0,NA
1.23,1.83,"yes","strain2_reentered_before_strain1_escaped",1,0.981620636847771,0,0.0183793631522289,0.981620636847771,0.0183793631522289,0,0,NA
1.23,1.84,"yes","strain2_reentered_before_strain1_escaped",1,0.982253210235193,0,0.0177467897648074,0.982253210235193,0.0177467897648074,0,0,NA
1.23,1.85,"yes","strain2_reentered_before_strain1_escaped",1,0.98284853962708,0,0.0171514603729198,0.98284853962708,0.0171514603729198,0,0,NA
1.23,1.86,"yes","strain2_reentered_before_strain1_escaped",1,0.983409108581746,0,0.0165908914182537,0.983409108581746,0.0165908914182537,0,0,NA
1.23,1.87,"yes","strain2_reentered_before_strain1_escaped",1,0.98393722660484,0,0.0160627733951602,0.98393722660484,0.0160627733951602,0,0,NA
1.23,1.88,"yes","strain2_reentered_before_strain1_escaped",1,0.984435075417044,0,0.0155649245829556,0.984435075417044,0.0155649245829556,0,0,NA
1.23,1.89,"yes","strain2_reentered_before_strain1_escaped",1,0.984904632635207,0,0.0150953673647934,0.984904632635207,0.0150953673647934,0,0,NA
1.23,1.9,"yes","strain2_reentered_before_strain1_escaped",1,0.985347655870297,0,0.0146523441297028,0.985347655870297,0.0146523441297028,0,0,NA
1.23,1.91,"yes","strain2_reentered_before_strain1_escaped",1,0.985765906922417,0,0.0142340930775835,0.985765906922417,0.0142340930775835,0,0,NA
1.23,1.92,"yes","strain2_reentered_before_strain1_escaped",1,0.986160870083871,0,0.0138391299161293,0.986160870083871,0.0138391299161293,0,0,NA
1.23,1.93,"yes","strain2_reentered_before_strain1_escaped",1,0.986534047131128,0,0.0134659528688721,0.986534047131128,0.0134659528688721,0,0,NA
1.23,1.94,"yes","strain2_reentered_before_strain1_escaped",1,0.986886771974143,0,0.013113228025857,0.986886771974143,0.013113228025857,0,0,NA
1.23,1.95,"yes","strain2_reentered_before_strain1_escaped",1,0.987220226974949,0,0.0127797730250506,0.987220226974949,0.0127797730250506,0,0,NA
1.23,1.96,"yes","strain2_reentered_before_strain1_escaped",1,0.987535619724592,0,0.0124643802754081,0.987535619724592,0.0124643802754081,0,0,NA
1.23,1.97,"yes","strain2_reentered_before_strain1_escaped",1,0.987834000078221,0,0.012165999921779,0.987834000078221,0.012165999921779,0,0,NA
1.23,1.98,"yes","strain2_reentered_before_strain1_escaped",1,0.988116350921535,0,0.0118836490784652,0.988116350921535,0.0118836490784652,0,0,NA
1.23,1.99,"yes","strain2_reentered_before_strain1_escaped",1,0.988383579205793,0,0.0116164207942067,0.988383579205793,0.0116164207942067,0,0,NA
1.23,2,"yes","strain2_reentered_before_strain1_escaped",1,0.988636524658708,0,0.0113634753412922,0.988636524658708,0.0113634753412922,0,0,NA
1.23,2.01,"yes","strain2_reentered_before_strain1_escaped",1,0.988876048989286,0,0.0111239510107142,0.988876048989286,0.0111239510107142,0,0,NA
1.23,2.02,"yes","strain2_reentered_before_strain1_escaped",1,0.989102840690248,0,0.0108971593097521,0.989102840690248,0.0108971593097521,0,0,NA
1.23,2.03,"yes","strain2_reentered_before_strain1_escaped",1,0.98931760031209,0,0.0106823996879096,0.98931760031209,0.0106823996879096,0,0,NA
1.23,2.04,"yes","strain2_reentered_before_strain1_escaped",1,0.989520985997986,0,0.0104790140020142,0.989520985997986,0.0104790140020142,0,0,NA
1.23,2.05,"yes","strain2_reentered_before_strain1_escaped",1,0.989713584467131,0,0.0102864155328691,0.989713584467131,0.0102864155328691,0,0,NA
1.23,2.06,"yes","strain2_reentered_before_strain1_escaped",1,0.989895930577819,0,0.0101040694221812,0.989895930577819,0.0101040694221812,0,0,NA
1.23,2.07,"yes","strain2_reentered_before_strain1_escaped",1,0.990068582658788,0,0.00993141734121172,0.990068582658788,0.00993141734121172,0,0,NA
1.23,2.08,"yes","strain2_reentered_before_strain1_escaped",1,0.990232008591596,0,0.00976799140840368,0.990232008591596,0.00976799140840368,0,0,NA
1.23,2.09,"yes","strain2_reentered_before_strain1_escaped",1,0.990386676500211,0,0.00961332349978938,0.990386676500211,0.00961332349978938,0,0,NA
1.23,2.1,"yes","strain2_reentered_before_strain1_escaped",1,0.990532996889362,0,0.00946700311063842,0.990532996889362,0.00946700311063842,0,0,NA
1.23,2.11,"yes","strain2_reentered_before_strain1_escaped",1,0.990671400412841,0,0.00932859958715948,0.990671400412841,0.00932859958715948,0,0,NA
1.23,2.12,"yes","strain2_reentered_before_strain1_escaped",1,0.990802189582139,0,0.00919781041786105,0.990802189582139,0.00919781041786105,0,0,NA
1.23,2.13,"yes","strain2_reentered_before_strain1_escaped",1,0.99092577881767,0,0.00907422118233026,0.99092577881767,0.00907422118233026,0,0,NA
1.23,2.14,"yes","strain2_reentered_before_strain1_escaped",1,0.991042468091165,0,0.00895753190883453,0.991042468091165,0.00895753190883453,0,0,NA
1.23,2.15,"yes","strain2_reentered_before_strain1_escaped",1,0.991152575643113,0,0.00884742435688657,0.991152575643113,0.00884742435688657,0,0,NA
1.23,2.16,"yes","strain2_reentered_before_strain1_escaped",1,0.991256366676459,0,0.00874363332354078,0.991256366676459,0.00874363332354078,0,0,NA
1.23,2.17,"yes","strain2_reentered_before_strain1_escaped",1,0.991354140157633,0,0.0086458598423671,0.991354140157633,0.0086458598423671,0,0,NA
1.23,2.18,"yes","strain2_reentered_before_strain1_escaped",1,0.991446094545252,0,0.00855390545474832,0.991446094545252,0.00855390545474832,0,0,NA
1.23,2.19,"yes","strain2_reentered_before_strain1_escaped",1,0.991532516991634,0,0.00846748300836608,0.991532516991634,0.00846748300836608,0,0,NA
1.23,2.2,"yes","strain2_reentered_before_strain1_escaped",1,0.991613581459307,0,0.00838641854069333,0.991613581459307,0.00838641854069333,0,0,NA
1.23,2.21,"yes","strain2_reentered_before_strain1_escaped",1,0.99168953051307,0,0.00831046948693026,0.99168953051307,0.00831046948693026,0,0,NA
1.23,2.22,"yes","strain2_reentered_before_strain1_escaped",1,0.991760552983058,0,0.00823944701694246,0.991760552983058,0.00823944701694246,0,0,NA
1.23,2.23,"yes","strain2_reentered_before_strain1_escaped",1,0.991826838829776,0,0.00817316117022437,0.991826838829776,0.00817316117022437,0,0,NA
1.23,2.24,"yes","strain2_reentered_before_strain1_escaped",1,0.991888533031509,0,0.00811146696849052,0.991888533031509,0.00811146696849052,0,0,NA
1.23,2.25,"yes","strain2_reentered_before_strain1_escaped",1,0.991945793961504,0,0.00805420603849594,0.991945793961504,0.00805420603849594,0,0,NA
1.23,2.26,"yes","strain2_reentered_before_strain1_escaped",1,0.991998792401281,0,0.00800120759871947,0.991998792401281,0.00800120759871947,0,0,NA
1.23,2.27,"yes","strain2_reentered_before_strain1_escaped",1,0.992047687185133,0,0.0079523128148673,0.992047687185133,0.0079523128148673,0,0,NA
1.23,2.28,"yes","strain2_reentered_before_strain1_escaped",1,0.992092546058231,0,0.00790745394176873,0.992092546058231,0.00790745394176873,0,0,NA
1.23,2.29,"yes","strain2_reentered_before_strain1_escaped",1,0.992133539860533,0,0.00786646013946724,0.992133539860533,0.00786646013946724,0,0,NA
1.23,2.3,"yes","strain2_reentered_before_strain1_escaped",1,0.99217078154,0,0.00782921846000018,0.99217078154,0.00782921846000018,0,0,NA
1.23,2.31,"yes","strain2_reentered_before_strain1_escaped",1,0.992204371774229,0,0.00779562822577062,0.992204371774229,0.00779562822577062,0,0,NA
1.23,2.32,"yes","strain2_reentered_before_strain1_escaped",1,0.992234421811918,0,0.00776557818808221,0.992234421811918,0.00776557818808221,0,0,NA
1.23,2.33,"yes","strain2_reentered_before_strain1_escaped",1,0.992261016564466,0,0.00773898343553359,0.992261016564466,0.00773898343553359,0,0,NA
1.23,2.34,"yes","strain2_reentered_before_strain1_escaped",1,0.992284219507475,0,0.00771578049252508,0.992284219507475,0.00771578049252508,0,0,NA
1.23,2.35,"yes","strain2_reentered_before_strain1_escaped",1,0.992304158898309,0,0.00769584110169075,0.992304158898309,0.00769584110169075,0,0,NA
1.23,2.36,"yes","strain2_reentered_before_strain1_escaped",1,0.992320908804177,0,0.00767909119582344,0.992320908804177,0.00767909119582344,0,0,NA
1.23,2.37,"yes","strain2_reentered_before_strain1_escaped",1,0.992334501560509,0,0.00766549843949105,0.992334501560509,0.00766549843949105,0,0,NA
1.23,2.38,"yes","strain2_reentered_before_strain1_escaped",1,0.992345030026555,0,0.00765496997344506,0.992345030026555,0.00765496997344506,0,0,NA
1.23,2.39,"yes","strain2_reentered_before_strain1_escaped",1,0.992352537391521,0,0.00764746260847937,0.992352537391521,0.00764746260847937,0,0,NA
1.23,2.4,"yes","strain2_reentered_before_strain1_escaped",1,0.992357089081646,0,0.00764291091835423,0.992357089081646,0.00764291091835423,0,0,NA
1.23,2.41,"yes","strain2_reentered_before_strain1_escaped",1,0.992358774081249,0,0.00764122591875116,0.992358774081249,0.00764122591875116,0,0,NA
1.23,2.42,"yes","strain2_reentered_before_strain1_escaped",1,0.992357598603097,0,0.00764240139690275,0.992357598603097,0.00764240139690275,0,0,NA
1.23,2.43,"yes","strain2_reentered_before_strain1_escaped",1,0.992353644798566,0,0.00764635520143409,0.992353644798566,0.00764635520143409,0,0,NA
1.23,2.44,"yes","strain2_reentered_before_strain1_escaped",1,0.992346893582609,0,0.00765310641739059,0.992346893582609,0.00765310641739059,0,0,NA
1.23,2.45,"yes","strain2_reentered_before_strain1_escaped",1,0.992337440521905,0,0.00766255947809458,0.992337440521905,0.00766255947809458,0,0,NA
1.23,2.46,"yes","strain2_reentered_before_strain1_escaped",1,0.992325305117125,0,0.00767469488287453,0.992325305117125,0.00767469488287453,0,0,NA
1.23,2.47,"yes","strain2_reentered_before_strain1_escaped",1,0.992310513847296,0,0.00768948615270415,0.992310513847296,0.00768948615270415,0,0,NA
1.23,2.48,"yes","strain2_reentered_before_strain1_escaped",1,0.992293100047989,0,0.00770689995201146,0.992293100047989,0.00770689995201146,0,0,NA
1.23,2.49,"yes","strain2_reentered_before_strain1_escaped",1,0.992273103810494,0,0.00772689618950628,0.992273103810494,0.00772689618950628,0,0,NA
1.23,2.5,"yes","strain2_reentered_before_strain1_escaped",1,0.992250498327763,0,0.00774950167223665,0.992250498327763,0.00774950167223665,0,0,NA
1.23,2.51,"yes","strain2_reentered_before_strain1_escaped",1,0.992225341962561,0,0.00777465803743882,0.992225341962561,0.00777465803743882,0,0,NA
1.23,2.52,"yes","strain2_reentered_before_strain1_escaped",1,0.992197655911685,0,0.00780234408831504,0.992197655911685,0.00780234408831504,0,0,NA
1.23,2.53,"yes","strain2_reentered_before_strain1_escaped",1,0.992167451034231,0,0.00783254896576924,0.992167451034231,0.00783254896576924,0,0,NA
1.23,2.54,"yes","strain2_reentered_before_strain1_escaped",1,0.992134700410984,0,0.00786529958901638,0.992134700410984,0.00786529958901638,0,0,NA
1.23,2.55,"yes","strain2_reentered_before_strain1_escaped",1,0.992099466338092,0,0.0079005336619079,0.992099466338092,0.0079005336619079,0,0,NA
1.23,2.56,"yes","strain2_reentered_before_strain1_escaped",1,0.992061741486308,0,0.00793825851369179,0.992061741486308,0.00793825851369179,0,0,NA
1.23,2.57,"yes","strain2_reentered_before_strain1_escaped",1,0.992021523807973,0,0.00797847619202652,0.992021523807973,0.00797847619202652,0,0,NA
1.23,2.58,"yes","strain2_reentered_before_strain1_escaped",1,0.99197881653752,0,0.00802118346248026,0.99197881653752,0.00802118346248026,0,0,NA
1.23,2.59,"yes","strain2_reentered_before_strain1_escaped",1,0.991933628204073,0,0.00806637179592706,0.991933628204073,0.00806637179592706,0,0,NA
1.23,2.6,"yes","strain2_reentered_before_strain1_escaped",1,0.99188597264967,0,0.00811402735032996,0.99188597264967,0.00811402735032996,0,0,NA
1.23,2.61,"yes","strain2_reentered_before_strain1_escaped",1,0.991835806119151,0,0.0081641938808491,0.991835806119151,0.0081641938808491,0,0,NA
1.23,2.62,"yes","strain2_reentered_before_strain1_escaped",1,0.991783133526008,0,0.00821686647399189,0.991783133526008,0.00821686647399189,0,0,NA
1.23,2.63,"yes","strain2_reentered_before_strain1_escaped",1,0.991728007793043,0,0.00827199220695662,0.991728007793043,0.00827199220695662,0,0,NA
1.23,2.64,"yes","strain2_reentered_before_strain1_escaped",1,0.991670316940364,0,0.00832968305963611,0.991670316940364,0.00832968305963611,0,0,NA
1.23,2.65,"yes","strain2_reentered_before_strain1_escaped",1,0.991610140341469,0,0.00838985965853112,0.991610140341469,0.00838985965853112,0,0,NA
1.23,2.66,"yes","strain2_reentered_before_strain1_escaped",1,0.991547467563207,0,0.00845253243679345,0.991547467563207,0.00845253243679345,0,0,NA
1.23,2.67,"yes","strain2_reentered_before_strain1_escaped",1,0.991482184365214,0,0.00851781563478615,0.991482184365214,0.00851781563478615,0,0,NA
1.23,2.68,"yes","strain2_reentered_before_strain1_escaped",1,0.991414361534475,0,0.00858563846552518,0.991414361534475,0.00858563846552518,0,0,NA
1.23,2.69,"yes","strain2_reentered_before_strain1_escaped",1,0.991343972445979,0,0.00865602755402139,0.991343972445979,0.00865602755402139,0,0,NA
1.23,2.7,"yes","strain2_reentered_before_strain1_escaped",1,0.991270993249508,0,0.00872900675049193,0.991270993249508,0.00872900675049193,0,0,NA
1.23,2.71,"yes","strain2_reentered_before_strain1_escaped",1,0.991195403959002,0,0.00880459604099815,0.991195403959002,0.00880459604099815,0,0,NA
1.23,2.72,"yes","strain2_reentered_before_strain1_escaped",1,0.991117188519071,0,0.00888281148092906,0.991117188519071,0.00888281148092906,0,0,NA
1.23,2.73,"yes","strain2_reentered_before_strain1_escaped",1,0.991036334897412,0,0.00896366510258784,0.991036334897412,0.00896366510258784,0,0,NA
1.23,2.74,"yes","strain2_reentered_before_strain1_escaped",1,0.990952734055086,0,0.00904726594491401,0.990952734055086,0.00904726594491401,0,0,NA
1.23,2.75,"yes","strain2_reentered_before_strain1_escaped",1,0.990866446100509,0,0.00913355389949078,0.990866446100509,0.00913355389949078,0,0,NA
1.23,2.76,"yes","strain2_reentered_before_strain1_escaped",1,0.990777478813768,0,0.00922252118623168,0.990777478813768,0.00922252118623168,0,0,NA
1.23,2.77,"yes","strain2_reentered_before_strain1_escaped",1,0.990685657388431,0,0.00931434261156927,0.990685657388431,0.00931434261156927,0,0,NA
1.23,2.78,"yes","strain2_reentered_before_strain1_escaped",1,0.990591123169893,0,0.00940887683010694,0.990591123169893,0.00940887683010694,0,0,NA
1.23,2.79,"yes","strain2_reentered_before_strain1_escaped",1,0.990493681884896,0,0.0095063181151045,0.990493681884896,0.0095063181151045,0,0,NA
1.23,2.8,"yes","strain2_reentered_before_strain1_escaped",1,0.990393449702701,0,0.00960655029729918,0.990393449702701,0.00960655029729918,0,0,NA
1.23,2.81,"yes","strain2_reentered_before_strain1_escaped",1,0.990290284452162,0,0.00970971554783817,0.990290284452162,0.00970971554783817,0,0,NA
1.23,2.82,"yes","strain2_reentered_before_strain1_escaped",1,0.990184170217586,0,0.00981582978241424,0.990184170217586,0.00981582978241424,0,0,NA
1.23,2.83,"yes","strain2_reentered_before_strain1_escaped",1,0.990075110916375,0,0.0099248890836251,0.990075110916375,0.0099248890836251,0,0,NA
1.23,2.84,"yes","strain2_reentered_before_strain1_escaped",1,0.989963052709641,0,0.0100369472903591,0.989963052709641,0.0100369472903591,0,0,NA
1.23,2.85,"yes","strain2_reentered_before_strain1_escaped",1,0.989847944078364,0,0.0101520559216363,0.989847944078364,0.0101520559216363,0,0,NA
1.23,2.86,"yes","strain2_reentered_before_strain1_escaped",1,0.989729735919846,0,0.0102702640801544,0.989729735919846,0.0102702640801544,0,0,NA
1.23,2.87,"yes","strain2_reentered_before_strain1_escaped",1,0.989608381649313,0,0.0103916183506866,0.989608381649313,0.0103916183506866,0,0,NA
1.23,2.88,"yes","strain2_reentered_before_strain1_escaped",1,0.989483837302408,0,0.0105161626975917,0.989483837302408,0.0105161626975917,0,0,NA
1.23,2.89,"yes","strain2_reentered_before_strain1_escaped",1,0.989356061654356,0,0.010643938345644,0.989356061654356,0.010643938345644,0,0,NA
1.23,2.9,"yes","strain2_reentered_before_strain1_escaped",1,0.989225016323615,0,0.0107749836763849,0.989225016323615,0.0107749836763849,0,0,NA
1.23,2.91,"yes","strain2_reentered_before_strain1_escaped",1,0.989090665900875,0,0.010909334099125,0.989090665900875,0.010909334099125,0,0,NA
1.23,2.92,"yes","strain2_reentered_before_strain1_escaped",1,0.988952978063969,0,0.011047021936031,0.988952978063969,0.011047021936031,0,0,NA
1.23,2.93,"yes","strain2_reentered_before_strain1_escaped",1,0.98881176843119,0,0.0111882315688103,0.98881176843119,0.0111882315688103,0,0,NA
1.23,2.94,"yes","strain2_reentered_before_strain1_escaped",1,0.988667115994618,0,0.0113328840053825,0.988667115994618,0.0113328840053825,0,0,NA
1.23,2.95,"yes","strain2_reentered_before_strain1_escaped",1,0.988518984870429,0,0.0114810151295706,0.988518984870429,0.0114810151295706,0,0,NA
1.23,2.96,"yes","strain2_reentered_before_strain1_escaped",1,0.988367153877006,0,0.0116328461229942,0.988367153877006,0.0116328461229942,0,0,NA
1.23,2.97,"yes","strain2_reentered_before_strain1_escaped",1,0.98821179846562,0,0.0117882015343798,0.98821179846562,0.0117882015343798,0,0,NA
1.23,2.98,"yes","strain2_reentered_before_strain1_escaped",1,0.988052593233304,0,0.0119474067666963,0.988052593233304,0.0119474067666963,0,0,NA
1.23,2.99,"yes","strain2_reentered_before_strain1_escaped",1,0.987889722563995,0,0.0121102774360051,0.987889722563995,0.0121102774360051,0,0,NA
1.23,3,"yes","strain2_reentered_before_strain1_escaped",1,0.987722967598477,0,0.0122770324015231,0.987722967598477,0.0122770324015231,0,0,NA
1.24,1.2,"yes","strain2_first_strain1_later",0.700217126423747,0.995379829286675,0.299782873576253,0.00462017071332488,0.696982003763276,0.0032351226604715,0.298397825523399,0.00138504805285338,NA
1.24,1.21,"yes","strain2_first_strain1_later",0.605572722816313,0.9790030663439,0.394427277183687,0.0209969336561002,0.592857552531395,0.0127151702849181,0.386145513812505,0.00828176337118212,NA
1.24,1.22,"yes","strain2_first_strain1_later",0.500831566301043,0.913882020250969,0.499168433698957,0.0861179797490306,0.457700963616654,0.0431306026843885,0.456181056634315,0.0429873770646421,NA
1.24,1.23,"yes","strain2_first_strain1_later",0.418849765571837,0.721958679130038,0.581150234428163,0.278041320869962,0.302392223506169,0.116457542065667,0.419566455623869,0.161583778804295,NA
1.24,1.24,"yes","both_strains_reentered_same_step",0.390813585397997,0.390813585397997,0.609186414602003,0.609186414602003,0.152735258531638,0.23807832686636,0.23807832686636,0.371108087735643,NA
1.24,1.25,"yes","strain1_first_strain2_later",0.737596066936904,0.453259338273006,0.262403933063096,0.546740661726994,0.334322305212593,0.403273761724312,0.118937033060413,0.143466900002683,NA
1.24,1.26,"yes","strain1_first_strain2_later",0.917566932037135,0.554912590363973,0.0824330679628646,0.445087409636027,0.50916944308905,0.408397488948085,0.0457431472749226,0.036689920687942,NA
1.24,1.27,"yes","strain1_first_strain2_later",0.977550590420275,0.663364981515725,0.0224494095797254,0.336635018484275,0.648472829344831,0.329077761075443,0.0148921521708935,0.00755725740883193,NA
1.24,1.28,"yes","strain1_first_strain2_later",0.994087378750665,0.755153100611797,0.00591262124933523,0.244846899388203,0.750688166342618,0.243399212408046,0.00446493426917869,0.00144768698015653,NA
1.24,1.29,"yes","strain1_first_strain2_later",0.998405820753114,0.82299237331603,0.00159417924688554,0.17700762668397,0.821680375954145,0.17672544479897,0.00131199736188549,0.000282181885000048,NA
1.24,1.3,"yes","strain1_first_strain2_later",0.999546855781952,0.869628624830721,0.000453144218047874,0.130371375169279,0.86923455764753,0.130312298134422,0.000394067183190965,5.90770348569087e-05,NA
1.24,1.31,"yes","strain1_first_strain2_later",0.999861826301813,0.900447508981108,0.000138173698187138,0.0995524910188922,0.900323090818768,0.0995387354830444,0.000124418162339316,1.37555358478222e-05,NA
