"varied_parameter","parameter_value","R0","K","r","alpha","step","tau","occupied_patches_raw","occupancy_fraction_raw","occupied_patches_established","patches_with_complete_window","occupancy_fraction_established","global_I"
"K",1e+05,2.5,1e+05,0.125,1e-04,794.7,50,200,1,200,200,1,619982
"K",1e+05,2.5,1e+05,0.125,1e-04,794.8,50,200,1,200,200,1,619282
"K",1e+05,2.5,1e+05,0.125,1e-04,794.9,50,200,1,200,200,1,619423
"K",1e+05,2.5,1e+05,0.125,1e-04,795,50,200,1,200,200,1,619047
"K",1e+05,2.5,1e+05,0.125,1e-04,795.1,50,200,1,200,200,1,618989
"K",1e+05,2.5,1e+05,0.125,1e-04,795.2,50,200,1,200,200,1,619008
"K",1e+05,2.5,1e+05,0.125,1e-04,795.3,50,200,1,200,200,1,619460
"K",1e+05,2.5,1e+05,0.125,1e-04,795.4,50,200,1,200,200,1,619357
"K",1e+05,2.5,1e+05,0.125,1e-04,795.5,50,200,1,200,200,1,619743
"K",1e+05,2.5,1e+05,0.125,1e-04,795.6,50,200,1,200,200,1,619711
"K",1e+05,2.5,1e+05,0.125,1e-04,795.7,50,200,1,200,200,1,619597
"K",1e+05,2.5,1e+05,0.125,1e-04,795.8,50,200,1,200,200,1,619682
"K",1e+05,2.5,1e+05,0.125,1e-04,795.9,50,200,1,200,200,1,619756
"K",1e+05,2.5,1e+05,0.125,1e-04,796,50,200,1,200,200,1,619892
"K",1e+05,2.5,1e+05,0.125,1e-04,796.1,50,200,1,200,200,1,620525
"K",1e+05,2.5,1e+05,0.125,1e-04,796.2,50,200,1,200,200,1,620330
"K",1e+05,2.5,1e+05,0.125,1e-04,796.3,50,200,1,200,200,1,620546
"K",1e+05,2.5,1e+05,0.125,1e-04,796.4,50,200,1,200,200,1,620562
"K",1e+05,2.5,1e+05,0.125,1e-04,796.5,50,200,1,200,200,1,620107
"K",1e+05,2.5,1e+05,0.125,1e-04,796.6,50,200,1,200,200,1,620205
"K",1e+05,2.5,1e+05,0.125,1e-04,796.7,50,200,1,200,200,1,620658
"K",1e+05,2.5,1e+05,0.125,1e-04,796.8,50,200,1,200,200,1,621162
"K",1e+05,2.5,1e+05,0.125,1e-04,796.9,50,200,1,200,200,1,621572
"K",1e+05,2.5,1e+05,0.125,1e-04,797,50,200,1,200,200,1,621807
"K",1e+05,2.5,1e+05,0.125,1e-04,797.1,50,200,1,200,200,1,621650
"K",1e+05,2.5,1e+05,0.125,1e-04,797.2,50,200,1,200,200,1,621374
"K",1e+05,2.5,1e+05,0.125,1e-04,797.3,50,200,1,200,200,1,621358
"K",1e+05,2.5,1e+05,0.125,1e-04,797.4,50,200,1,200,200,1,621073
"K",1e+05,2.5,1e+05,0.125,1e-04,797.5,50,200,1,200,200,1,621039
"K",1e+05,2.5,1e+05,0.125,1e-04,797.6,50,200,1,200,200,1,621069
"K",1e+05,2.5,1e+05,0.125,1e-04,797.7,50,200,1,200,200,1,621122
"K",1e+05,2.5,1e+05,0.125,1e-04,797.8,50,200,1,200,200,1,621341
"K",1e+05,2.5,1e+05,0.125,1e-04,797.9,50,200,1,200,200,1,621041
"K",1e+05,2.5,1e+05,0.125,1e-04,798,50,200,1,200,200,1,621338
"K",1e+05,2.5,1e+05,0.125,1e-04,798.1,50,200,1,200,200,1,620902
"K",1e+05,2.5,1e+05,0.125,1e-04,798.2,50,200,1,200,200,1,620885
"K",1e+05,2.5,1e+05,0.125,1e-04,798.3,50,200,1,200,200,1,621092
"K",1e+05,2.5,1e+05,0.125,1e-04,798.4,50,200,1,200,200,1,621420
"K",1e+05,2.5,1e+05,0.125,1e-04,798.5,50,200,1,200,200,1,621172
"K",1e+05,2.5,1e+05,0.125,1e-04,798.6,50,200,1,200,200,1,620884
"K",1e+05,2.5,1e+05,0.125,1e-04,798.7,50,200,1,200,200,1,620475
"K",1e+05,2.5,1e+05,0.125,1e-04,798.8,50,200,1,200,200,1,620506
"K",1e+05,2.5,1e+05,0.125,1e-04,798.9,50,200,1,200,200,1,621240
"K",1e+05,2.5,1e+05,0.125,1e-04,799,50,200,1,200,200,1,621623
"K",1e+05,2.5,1e+05,0.125,1e-04,799.1,50,200,1,200,200,1,621914
"K",1e+05,2.5,1e+05,0.125,1e-04,799.2,50,200,1,200,200,1,621393
"K",1e+05,2.5,1e+05,0.125,1e-04,799.3,50,200,1,200,200,1,620973
"K",1e+05,2.5,1e+05,0.125,1e-04,799.4,50,200,1,200,200,1,621009
"K",1e+05,2.5,1e+05,0.125,1e-04,799.5,50,200,1,200,200,1,621163
"K",1e+05,2.5,1e+05,0.125,1e-04,799.6,50,200,1,200,200,1,620845
"K",1e+05,2.5,1e+05,0.125,1e-04,799.7,50,200,1,200,200,1,621306
"K",1e+05,2.5,1e+05,0.125,1e-04,799.8,50,200,1,200,200,1,621426
"K",1e+05,2.5,1e+05,0.125,1e-04,799.9,50,200,1,200,200,1,620839
"K",1e+05,2.5,1e+05,0.125,1e-04,800,50,200,1,200,200,1,620547
"K",1e+05,2.5,1e+05,0.125,1e-04,800.1,50,200,1,200,200,1,620528
"K",1e+05,2.5,1e+05,0.125,1e-04,800.2,50,200,1,200,200,1,620728
"K",1e+05,2.5,1e+05,0.125,1e-04,800.3,50,200,1,200,200,1,620366
"K",1e+05,2.5,1e+05,0.125,1e-04,800.4,50,200,1,200,200,1,620420
"K",1e+05,2.5,1e+05,0.125,1e-04,800.5,50,200,1,200,200,1,620665
"K",1e+05,2.5,1e+05,0.125,1e-04,800.6,50,200,1,200,200,1,620396
"K",1e+05,2.5,1e+05,0.125,1e-04,800.7,50,200,1,200,200,1,620625
"K",1e+05,2.5,1e+05,0.125,1e-04,800.8,50,200,1,200,200,1,620636
"K",1e+05,2.5,1e+05,0.125,1e-04,800.9,50,200,1,200,200,1,620670
"K",1e+05,2.5,1e+05,0.125,1e-04,801,50,200,1,200,200,1,620856
"K",1e+05,2.5,1e+05,0.125,1e-04,801.1,50,200,1,200,200,1,621121
"K",1e+05,2.5,1e+05,0.125,1e-04,801.2,50,200,1,200,200,1,621810
"K",1e+05,2.5,1e+05,0.125,1e-04,801.3,50,200,1,200,200,1,621700
"K",1e+05,2.5,1e+05,0.125,1e-04,801.4,50,200,1,200,200,1,621868
"K",1e+05,2.5,1e+05,0.125,1e-04,801.5,50,200,1,200,200,1,621598
"K",1e+05,2.5,1e+05,0.125,1e-04,801.6,50,200,1,200,200,1,621679
"K",1e+05,2.5,1e+05,0.125,1e-04,801.7,50,200,1,200,200,1,621540
"K",1e+05,2.5,1e+05,0.125,1e-04,801.8,50,200,1,200,200,1,620975
"K",1e+05,2.5,1e+05,0.125,1e-04,801.9,50,200,1,200,200,1,621445
"K",1e+05,2.5,1e+05,0.125,1e-04,802,50,200,1,200,200,1,620932
"K",1e+05,2.5,1e+05,0.125,1e-04,802.1,50,200,1,200,200,1,621146
"K",1e+05,2.5,1e+05,0.125,1e-04,802.2,50,200,1,200,200,1,620984
"K",1e+05,2.5,1e+05,0.125,1e-04,802.3,50,200,1,200,200,1,621344
"K",1e+05,2.5,1e+05,0.125,1e-04,802.4,50,200,1,200,200,1,621356
"K",1e+05,2.5,1e+05,0.125,1e-04,802.5,50,200,1,200,200,1,620915
"K",1e+05,2.5,1e+05,0.125,1e-04,802.6,50,200,1,200,200,1,621194
"K",1e+05,2.5,1e+05,0.125,1e-04,802.7,50,200,1,200,200,1,621073
"K",1e+05,2.5,1e+05,0.125,1e-04,802.8,50,200,1,200,200,1,620600
"K",1e+05,2.5,1e+05,0.125,1e-04,802.9,50,200,1,200,200,1,620400
"K",1e+05,2.5,1e+05,0.125,1e-04,803,50,200,1,200,200,1,620474
"K",1e+05,2.5,1e+05,0.125,1e-04,803.1,50,200,1,200,200,1,620599
"K",1e+05,2.5,1e+05,0.125,1e-04,803.2,50,200,1,200,200,1,620784
"K",1e+05,2.5,1e+05,0.125,1e-04,803.3,50,200,1,200,200,1,620560
"K",1e+05,2.5,1e+05,0.125,1e-04,803.4,50,200,1,200,200,1,620243
"K",1e+05,2.5,1e+05,0.125,1e-04,803.5,50,200,1,200,200,1,620147
"K",1e+05,2.5,1e+05,0.125,1e-04,803.6,50,200,1,200,200,1,620261
"K",1e+05,2.5,1e+05,0.125,1e-04,803.7,50,200,1,200,200,1,620345
"K",1e+05,2.5,1e+05,0.125,1e-04,803.8,50,200,1,200,200,1,620017
"K",1e+05,2.5,1e+05,0.125,1e-04,803.9,50,200,1,200,200,1,620202
"K",1e+05,2.5,1e+05,0.125,1e-04,804,50,200,1,200,200,1,620229
"K",1e+05,2.5,1e+05,0.125,1e-04,804.1,50,200,1,200,200,1,620224
"K",1e+05,2.5,1e+05,0.125,1e-04,804.2,50,200,1,200,200,1,620260
"K",1e+05,2.5,1e+05,0.125,1e-04,804.3,50,200,1,200,200,1,620503
"K",1e+05,2.5,1e+05,0.125,1e-04,804.4,50,200,1,200,200,1,620929
"K",1e+05,2.5,1e+05,0.125,1e-04,804.5,50,200,1,200,200,1,620427
"K",1e+05,2.5,1e+05,0.125,1e-04,804.6,50,200,1,200,200,1,620338
"K",1e+05,2.5,1e+05,0.125,1e-04,804.7,50,200,1,200,200,1,620292
"K",1e+05,2.5,1e+05,0.125,1e-04,804.8,50,200,1,200,200,1,620304
"K",1e+05,2.5,1e+05,0.125,1e-04,804.9,50,200,1,200,200,1,619961
"K",1e+05,2.5,1e+05,0.125,1e-04,805,50,200,1,200,200,1,619562
"K",1e+05,2.5,1e+05,0.125,1e-04,805.1,50,200,1,200,200,1,619604
"K",1e+05,2.5,1e+05,0.125,1e-04,805.2,50,200,1,200,200,1,619540
"K",1e+05,2.5,1e+05,0.125,1e-04,805.3,50,200,1,200,200,1,619810
"K",1e+05,2.5,1e+05,0.125,1e-04,805.4,50,200,1,200,200,1,619644
"K",1e+05,2.5,1e+05,0.125,1e-04,805.5,50,200,1,200,200,1,619254
"K",1e+05,2.5,1e+05,0.125,1e-04,805.6,50,200,1,200,200,1,619013
"K",1e+05,2.5,1e+05,0.125,1e-04,805.7,50,200,1,200,200,1,619253
"K",1e+05,2.5,1e+05,0.125,1e-04,805.8,50,200,1,200,200,1,619151
"K",1e+05,2.5,1e+05,0.125,1e-04,805.9,50,200,1,200,200,1,619312
"K",1e+05,2.5,1e+05,0.125,1e-04,806,50,200,1,200,200,1,619304
"K",1e+05,2.5,1e+05,0.125,1e-04,806.1,50,200,1,200,200,1,619093
"K",1e+05,2.5,1e+05,0.125,1e-04,806.2,50,200,1,200,200,1,618670
"K",1e+05,2.5,1e+05,0.125,1e-04,806.3,50,200,1,200,200,1,618393
"K",1e+05,2.5,1e+05,0.125,1e-04,806.4,50,200,1,200,200,1,618646
"K",1e+05,2.5,1e+05,0.125,1e-04,806.5,50,200,1,200,200,1,618539
"K",1e+05,2.5,1e+05,0.125,1e-04,806.6,50,200,1,200,200,1,618685
"K",1e+05,2.5,1e+05,0.125,1e-04,806.7,50,200,1,200,200,1,618495
"K",1e+05,2.5,1e+05,0.125,1e-04,806.8,50,200,1,200,200,1,618510
"K",1e+05,2.5,1e+05,0.125,1e-04,806.9,50,200,1,200,200,1,617726
"K",1e+05,2.5,1e+05,0.125,1e-04,807,50,200,1,200,200,1,617182
"K",1e+05,2.5,1e+05,0.125,1e-04,807.1,50,200,1,200,200,1,617834
"K",1e+05,2.5,1e+05,0.125,1e-04,807.2,50,200,1,200,200,1,618588
"K",1e+05,2.5,1e+05,0.125,1e-04,807.3,50,200,1,200,200,1,618281
"K",1e+05,2.5,1e+05,0.125,1e-04,807.4,50,200,1,200,200,1,618697
"K",1e+05,2.5,1e+05,0.125,1e-04,807.5,50,200,1,200,200,1,619141
"K",1e+05,2.5,1e+05,0.125,1e-04,807.6,50,200,1,200,200,1,619130
"K",1e+05,2.5,1e+05,0.125,1e-04,807.7,50,200,1,200,200,1,619448
"K",1e+05,2.5,1e+05,0.125,1e-04,807.8,50,200,1,200,200,1,619520
"K",1e+05,2.5,1e+05,0.125,1e-04,807.9,50,200,1,200,200,1,619708
"K",1e+05,2.5,1e+05,0.125,1e-04,808,50,200,1,200,200,1,619088
"K",1e+05,2.5,1e+05,0.125,1e-04,808.1,50,200,1,200,200,1,619331
"K",1e+05,2.5,1e+05,0.125,1e-04,808.2,50,200,1,200,200,1,619653
"K",1e+05,2.5,1e+05,0.125,1e-04,808.3,50,200,1,200,200,1,619588
"K",1e+05,2.5,1e+05,0.125,1e-04,808.4,50,200,1,200,200,1,619283
"K",1e+05,2.5,1e+05,0.125,1e-04,808.5,50,200,1,200,200,1,618796
"K",1e+05,2.5,1e+05,0.125,1e-04,808.6,50,200,1,200,200,1,618728
"K",1e+05,2.5,1e+05,0.125,1e-04,808.7,50,200,1,200,200,1,618730
"K",1e+05,2.5,1e+05,0.125,1e-04,808.8,50,200,1,200,200,1,618987
"K",1e+05,2.5,1e+05,0.125,1e-04,808.9,50,200,1,200,200,1,619303
"K",1e+05,2.5,1e+05,0.125,1e-04,809,50,200,1,200,200,1,619210
"K",1e+05,2.5,1e+05,0.125,1e-04,809.1,50,200,1,200,200,1,618803
"K",1e+05,2.5,1e+05,0.125,1e-04,809.2,50,200,1,200,200,1,618486
"K",1e+05,2.5,1e+05,0.125,1e-04,809.3,50,200,1,200,200,1,618923
"K",1e+05,2.5,1e+05,0.125,1e-04,809.4,50,200,1,200,200,1,619054
"K",1e+05,2.5,1e+05,0.125,1e-04,809.5,50,200,1,200,200,1,618992
"K",1e+05,2.5,1e+05,0.125,1e-04,809.6,50,200,1,200,200,1,619039
"K",1e+05,2.5,1e+05,0.125,1e-04,809.7,50,200,1,200,200,1,618898
"K",1e+05,2.5,1e+05,0.125,1e-04,809.8,50,200,1,200,200,1,618812
"K",1e+05,2.5,1e+05,0.125,1e-04,809.9,50,200,1,200,200,1,618841
"K",1e+05,2.5,1e+05,0.125,1e-04,810,50,200,1,200,200,1,618560
"K",1e+05,2.5,1e+05,0.125,1e-04,810.1,50,200,1,200,200,1,619162
"K",1e+05,2.5,1e+05,0.125,1e-04,810.2,50,200,1,200,200,1,619398
"K",1e+05,2.5,1e+05,0.125,1e-04,810.3,50,200,1,200,200,1,619584
"K",1e+05,2.5,1e+05,0.125,1e-04,810.4,50,200,1,200,200,1,619635
"K",1e+05,2.5,1e+05,0.125,1e-04,810.5,50,200,1,200,200,1,619593
"K",1e+05,2.5,1e+05,0.125,1e-04,810.6,50,200,1,200,200,1,619016
"K",1e+05,2.5,1e+05,0.125,1e-04,810.7,50,200,1,200,200,1,619846
"K",1e+05,2.5,1e+05,0.125,1e-04,810.8,50,200,1,200,200,1,619900
"K",1e+05,2.5,1e+05,0.125,1e-04,810.9,50,200,1,200,200,1,620369
"K",1e+05,2.5,1e+05,0.125,1e-04,811,50,200,1,200,200,1,620682
"K",1e+05,2.5,1e+05,0.125,1e-04,811.1,50,200,1,200,200,1,620362
"K",1e+05,2.5,1e+05,0.125,1e-04,811.2,50,200,1,200,200,1,620278
"K",1e+05,2.5,1e+05,0.125,1e-04,811.3,50,200,1,200,200,1,620658
"K",1e+05,2.5,1e+05,0.125,1e-04,811.4,50,200,1,200,200,1,620652
"K",1e+05,2.5,1e+05,0.125,1e-04,811.5,50,200,1,200,200,1,620940
"K",1e+05,2.5,1e+05,0.125,1e-04,811.6,50,200,1,200,200,1,621005
"K",1e+05,2.5,1e+05,0.125,1e-04,811.7,50,200,1,200,200,1,621147
"K",1e+05,2.5,1e+05,0.125,1e-04,811.8,50,200,1,200,200,1,621014
"K",1e+05,2.5,1e+05,0.125,1e-04,811.9,50,200,1,200,200,1,621327
"K",1e+05,2.5,1e+05,0.125,1e-04,812,50,200,1,200,200,1,621379
"K",1e+05,2.5,1e+05,0.125,1e-04,812.1,50,200,1,200,200,1,621431
"K",1e+05,2.5,1e+05,0.125,1e-04,812.2,50,200,1,200,200,1,621128
"K",1e+05,2.5,1e+05,0.125,1e-04,812.3,50,200,1,200,200,1,621808
"K",1e+05,2.5,1e+05,0.125,1e-04,812.4,50,200,1,200,200,1,621858
"K",1e+05,2.5,1e+05,0.125,1e-04,812.5,50,200,1,200,200,1,621237
"K",1e+05,2.5,1e+05,0.125,1e-04,812.6,50,200,1,200,200,1,621176
"K",1e+05,2.5,1e+05,0.125,1e-04,812.7,50,200,1,200,200,1,620988
"K",1e+05,2.5,1e+05,0.125,1e-04,812.8,50,200,1,200,200,1,620568
"K",1e+05,2.5,1e+05,0.125,1e-04,812.9,50,200,1,200,200,1,620313
"K",1e+05,2.5,1e+05,0.125,1e-04,813,50,200,1,200,200,1,620631
"K",1e+05,2.5,1e+05,0.125,1e-04,813.1,50,200,1,200,200,1,620427
"K",1e+05,2.5,1e+05,0.125,1e-04,813.2,50,200,1,200,200,1,620991
"K",1e+05,2.5,1e+05,0.125,1e-04,813.3,50,200,1,200,200,1,621070
"K",1e+05,2.5,1e+05,0.125,1e-04,813.4,50,200,1,200,200,1,621007
"K",1e+05,2.5,1e+05,0.125,1e-04,813.5,50,200,1,200,200,1,620518
"K",1e+05,2.5,1e+05,0.125,1e-04,813.6,50,200,1,200,200,1,620506
"K",1e+05,2.5,1e+05,0.125,1e-04,813.7,50,200,1,200,200,1,620176
"K",1e+05,2.5,1e+05,0.125,1e-04,813.8,50,200,1,200,200,1,620117
"K",1e+05,2.5,1e+05,0.125,1e-04,813.9,50,200,1,200,200,1,620100
"K",1e+05,2.5,1e+05,0.125,1e-04,814,50,200,1,200,200,1,620627
"K",1e+05,2.5,1e+05,0.125,1e-04,814.1,50,200,1,200,200,1,620980
"K",1e+05,2.5,1e+05,0.125,1e-04,814.2,50,200,1,200,200,1,621355
"K",1e+05,2.5,1e+05,0.125,1e-04,814.3,50,200,1,200,200,1,621746
"K",1e+05,2.5,1e+05,0.125,1e-04,814.4,50,200,1,200,200,1,622111
"K",1e+05,2.5,1e+05,0.125,1e-04,814.5,50,200,1,200,200,1,622123
"K",1e+05,2.5,1e+05,0.125,1e-04,814.6,50,200,1,200,200,1,622133
"K",1e+05,2.5,1e+05,0.125,1e-04,814.7,50,200,1,200,200,1,622497
"K",1e+05,2.5,1e+05,0.125,1e-04,814.8,50,200,1,200,200,1,622510
"K",1e+05,2.5,1e+05,0.125,1e-04,814.9,50,200,1,200,200,1,621972
"K",1e+05,2.5,1e+05,0.125,1e-04,815,50,200,1,200,200,1,622265
"K",1e+05,2.5,1e+05,0.125,1e-04,815.1,50,200,1,200,200,1,621637
"K",1e+05,2.5,1e+05,0.125,1e-04,815.2,50,200,1,200,200,1,621376
"K",1e+05,2.5,1e+05,0.125,1e-04,815.3,50,200,1,200,200,1,620783
"K",1e+05,2.5,1e+05,0.125,1e-04,815.4,50,200,1,200,200,1,621069
"K",1e+05,2.5,1e+05,0.125,1e-04,815.5,50,200,1,200,200,1,620927
"K",1e+05,2.5,1e+05,0.125,1e-04,815.6,50,200,1,200,200,1,620608
"K",1e+05,2.5,1e+05,0.125,1e-04,815.7,50,200,1,200,200,1,620415
"K",1e+05,2.5,1e+05,0.125,1e-04,815.8,50,200,1,200,200,1,620825
"K",1e+05,2.5,1e+05,0.125,1e-04,815.9,50,200,1,200,200,1,621355
"K",1e+05,2.5,1e+05,0.125,1e-04,816,50,200,1,200,200,1,621484
"K",1e+05,2.5,1e+05,0.125,1e-04,816.1,50,200,1,200,200,1,621220
"K",1e+05,2.5,1e+05,0.125,1e-04,816.2,50,200,1,200,200,1,621620
"K",1e+05,2.5,1e+05,0.125,1e-04,816.3,50,200,1,200,200,1,621581
"K",1e+05,2.5,1e+05,0.125,1e-04,816.4,50,200,1,200,200,1,621864
"K",1e+05,2.5,1e+05,0.125,1e-04,816.5,50,200,1,200,200,1,622098
"K",1e+05,2.5,1e+05,0.125,1e-04,816.6,50,200,1,200,200,1,621734
"K",1e+05,2.5,1e+05,0.125,1e-04,816.7,50,200,1,200,200,1,621716
"K",1e+05,2.5,1e+05,0.125,1e-04,816.8,50,200,1,200,200,1,621808
"K",1e+05,2.5,1e+05,0.125,1e-04,816.9,50,200,1,200,200,1,621579
"K",1e+05,2.5,1e+05,0.125,1e-04,817,50,200,1,200,200,1,621378
"K",1e+05,2.5,1e+05,0.125,1e-04,817.1,50,200,1,200,200,1,621596
"K",1e+05,2.5,1e+05,0.125,1e-04,817.2,50,200,1,200,200,1,621451
"K",1e+05,2.5,1e+05,0.125,1e-04,817.3,50,200,1,200,200,1,621573
"K",1e+05,2.5,1e+05,0.125,1e-04,817.4,50,200,1,200,200,1,620926
"K",1e+05,2.5,1e+05,0.125,1e-04,817.5,50,200,1,200,200,1,620510
"K",1e+05,2.5,1e+05,0.125,1e-04,817.6,50,200,1,200,200,1,620319
"K",1e+05,2.5,1e+05,0.125,1e-04,817.7,50,200,1,200,200,1,621009
"K",1e+05,2.5,1e+05,0.125,1e-04,817.8,50,200,1,200,200,1,620763
"K",1e+05,2.5,1e+05,0.125,1e-04,817.9,50,200,1,200,200,1,621469
"K",1e+05,2.5,1e+05,0.125,1e-04,818,50,200,1,200,200,1,622149
"K",1e+05,2.5,1e+05,0.125,1e-04,818.1,50,200,1,200,200,1,622621
"K",1e+05,2.5,1e+05,0.125,1e-04,818.2,50,200,1,200,200,1,622331
"K",1e+05,2.5,1e+05,0.125,1e-04,818.3,50,200,1,200,200,1,622274
"K",1e+05,2.5,1e+05,0.125,1e-04,818.4,50,200,1,200,200,1,622301
"K",1e+05,2.5,1e+05,0.125,1e-04,818.5,50,200,1,200,200,1,622658
"K",1e+05,2.5,1e+05,0.125,1e-04,818.6,50,200,1,200,200,1,622803
"K",1e+05,2.5,1e+05,0.125,1e-04,818.7,50,200,1,200,200,1,622437
"K",1e+05,2.5,1e+05,0.125,1e-04,818.8,50,200,1,200,200,1,622352
"K",1e+05,2.5,1e+05,0.125,1e-04,818.9,50,200,1,200,200,1,622363
"K",1e+05,2.5,1e+05,0.125,1e-04,819,50,200,1,200,200,1,622430
"K",1e+05,2.5,1e+05,0.125,1e-04,819.1,50,200,1,200,200,1,621953
"K",1e+05,2.5,1e+05,0.125,1e-04,819.2,50,200,1,200,200,1,621412
"K",1e+05,2.5,1e+05,0.125,1e-04,819.3,50,200,1,200,200,1,620843
"K",1e+05,2.5,1e+05,0.125,1e-04,819.4,50,200,1,200,200,1,620414
"K",1e+05,2.5,1e+05,0.125,1e-04,819.5,50,200,1,200,200,1,620533
"K",1e+05,2.5,1e+05,0.125,1e-04,819.6,50,200,1,200,200,1,620249
"K",1e+05,2.5,1e+05,0.125,1e-04,819.7,50,200,1,200,200,1,620086
"K",1e+05,2.5,1e+05,0.125,1e-04,819.8,50,200,1,200,200,1,619741
"K",1e+05,2.5,1e+05,0.125,1e-04,819.9,50,200,1,200,200,1,620277
"K",1e+05,2.5,1e+05,0.125,1e-04,820,50,200,1,200,200,1,620106
"K",1e+05,2.5,1e+05,0.125,1e-04,820.1,50,200,1,200,200,1,620156
"K",1e+05,2.5,1e+05,0.125,1e-04,820.2,50,200,1,200,200,1,619796
"K",1e+05,2.5,1e+05,0.125,1e-04,820.3,50,200,1,200,200,1,619337
"K",1e+05,2.5,1e+05,0.125,1e-04,820.4,50,200,1,200,200,1,619658
"K",1e+05,2.5,1e+05,0.125,1e-04,820.5,50,200,1,200,200,1,619250
"K",1e+05,2.5,1e+05,0.125,1e-04,820.6,50,200,1,200,200,1,618809
"K",1e+05,2.5,1e+05,0.125,1e-04,820.7,50,200,1,200,200,1,618390
"K",1e+05,2.5,1e+05,0.125,1e-04,820.8,50,200,1,200,200,1,618722
"K",1e+05,2.5,1e+05,0.125,1e-04,820.9,50,200,1,200,200,1,619006
"K",1e+05,2.5,1e+05,0.125,1e-04,821,50,200,1,200,200,1,619059
"K",1e+05,2.5,1e+05,0.125,1e-04,821.1,50,200,1,200,200,1,619446
"K",1e+05,2.5,1e+05,0.125,1e-04,821.2,50,200,1,200,200,1,619338
"K",1e+05,2.5,1e+05,0.125,1e-04,821.3,50,200,1,200,200,1,619786
"K",1e+05,2.5,1e+05,0.125,1e-04,821.4,50,200,1,200,200,1,619629
"K",1e+05,2.5,1e+05,0.125,1e-04,821.5,50,200,1,200,200,1,619657
"K",1e+05,2.5,1e+05,0.125,1e-04,821.6,50,200,1,200,200,1,619406
"K",1e+05,2.5,1e+05,0.125,1e-04,821.7,50,200,1,200,200,1,619192
"K",1e+05,2.5,1e+05,0.125,1e-04,821.8,50,200,1,200,200,1,618927
"K",1e+05,2.5,1e+05,0.125,1e-04,821.9,50,200,1,200,200,1,618574
"K",1e+05,2.5,1e+05,0.125,1e-04,822,50,200,1,200,200,1,619119
"K",1e+05,2.5,1e+05,0.125,1e-04,822.1,50,200,1,200,200,1,618811
"K",1e+05,2.5,1e+05,0.125,1e-04,822.2,50,200,1,200,200,1,619260
"K",1e+05,2.5,1e+05,0.125,1e-04,822.3,50,200,1,200,200,1,619322
"K",1e+05,2.5,1e+05,0.125,1e-04,822.4,50,200,1,200,200,1,619247
"K",1e+05,2.5,1e+05,0.125,1e-04,822.5,50,200,1,200,200,1,619151
"K",1e+05,2.5,1e+05,0.125,1e-04,822.6,50,200,1,200,200,1,619219
"K",1e+05,2.5,1e+05,0.125,1e-04,822.7,50,200,1,200,200,1,619040
"K",1e+05,2.5,1e+05,0.125,1e-04,822.8,50,200,1,200,200,1,618965
"K",1e+05,2.5,1e+05,0.125,1e-04,822.9,50,200,1,200,200,1,618775
"K",1e+05,2.5,1e+05,0.125,1e-04,823,50,200,1,200,200,1,618621
"K",1e+05,2.5,1e+05,0.125,1e-04,823.1,50,200,1,200,200,1,618818
"K",1e+05,2.5,1e+05,0.125,1e-04,823.2,50,200,1,200,200,1,619190
"K",1e+05,2.5,1e+05,0.125,1e-04,823.3,50,200,1,200,200,1,618936
"K",1e+05,2.5,1e+05,0.125,1e-04,823.4,50,200,1,200,200,1,618883
"K",1e+05,2.5,1e+05,0.125,1e-04,823.5,50,200,1,200,200,1,618910
"K",1e+05,2.5,1e+05,0.125,1e-04,823.6,50,200,1,200,200,1,618967
"K",1e+05,2.5,1e+05,0.125,1e-04,823.7,50,200,1,200,200,1,619328
"K",1e+05,2.5,1e+05,0.125,1e-04,823.8,50,200,1,200,200,1,618954
"K",1e+05,2.5,1e+05,0.125,1e-04,823.9,50,200,1,200,200,1,618738
"K",1e+05,2.5,1e+05,0.125,1e-04,824,50,200,1,200,200,1,619120
"K",1e+05,2.5,1e+05,0.125,1e-04,824.1,50,200,1,200,200,1,619363
"K",1e+05,2.5,1e+05,0.125,1e-04,824.2,50,200,1,200,200,1,619170
"K",1e+05,2.5,1e+05,0.125,1e-04,824.3,50,200,1,200,200,1,619152
"K",1e+05,2.5,1e+05,0.125,1e-04,824.4,50,200,1,200,200,1,619072
"K",1e+05,2.5,1e+05,0.125,1e-04,824.5,50,200,1,200,200,1,619227
"K",1e+05,2.5,1e+05,0.125,1e-04,824.6,50,200,1,200,200,1,618850
"K",1e+05,2.5,1e+05,0.125,1e-04,824.7,50,200,1,200,200,1,619205
"K",1e+05,2.5,1e+05,0.125,1e-04,824.8,50,200,1,200,200,1,619358
"K",1e+05,2.5,1e+05,0.125,1e-04,824.9,50,200,1,200,200,1,619919
"K",1e+05,2.5,1e+05,0.125,1e-04,825,50,200,1,200,200,1,620014
"K",1e+05,2.5,1e+05,0.125,1e-04,825.1,50,200,1,200,200,1,620538
"K",1e+05,2.5,1e+05,0.125,1e-04,825.2,50,200,1,200,200,1,620631
"K",1e+05,2.5,1e+05,0.125,1e-04,825.3,50,200,1,200,200,1,620303
"K",1e+05,2.5,1e+05,0.125,1e-04,825.4,50,200,1,200,200,1,620244
"K",1e+05,2.5,1e+05,0.125,1e-04,825.5,50,200,1,200,200,1,620227
"K",1e+05,2.5,1e+05,0.125,1e-04,825.6,50,200,1,200,200,1,620378
