"R0","K","log10K","r","gamma","dt","t_max","nsim","n_patch","alpha","I_init","mean_ext_time_index","mean_T_ext","ext_prob","n_ext","finite_conditional_mean"
2.6,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,13,1.2,0.002,2,TRUE
2.7,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,107.333333333333,10.6333333333333,0.003,3,TRUE
2.8,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,245.285714285714,24.4285714285714,0.014,14,TRUE
2.9,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,274.078125,27.3078125,0.064,64,TRUE
3,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,273.707182320442,27.2707182320442,0.181,181,TRUE
3.1,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,265.71954674221,26.471954674221,0.353,353,TRUE
3.2,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,260.470149253731,25.9470149253731,0.536,536,TRUE
3.3,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,252.266288951841,25.1266288951841,0.706,706,TRUE
3.4,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,245.032886723508,24.4032886723508,0.821,821,TRUE
3.5,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,239.229563269877,23.8229563269877,0.893,893,TRUE
3.6,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,231.948663101604,23.0948663101604,0.935,935,TRUE
3.7,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,226.538699690402,22.5538699690402,0.969,969,TRUE
3.8,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,219.468495934959,21.8468495934959,0.984,984,TRUE
3.9,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,214.41046277666,21.341046277666,0.994,994,TRUE
4,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,210.404020100503,20.9404020100503,0.995,995,TRUE
4.1,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,207.495975855131,20.6495975855131,0.994,994,TRUE
4.2,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,203.327655310621,20.2327655310621,0.998,998,TRUE
4.3,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,199.706706706707,19.8706706706707,0.999,999,TRUE
4.4,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,196.722,19.5722,1,1000,TRUE
4.5,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,192.853,19.1853,1,1000,TRUE
4.6,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,191.846,19.0846,1,1000,TRUE
4.7,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,188.652,18.7652,1,1000,TRUE
4.8,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,187.484,18.6484,1,1000,TRUE
4.9,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,185.288,18.4288,1,1000,TRUE
5,562341.325190349,5.75,0.125,1,0.1,200,1000,1,0,10,182.957,18.1957,1,1000,TRUE
1.1,1e+06,6,0.125,1,0.1,200,1000,1,0,10,86.7379912663755,8.57379912663755,0.229,229,TRUE
1.2,1e+06,6,0.125,1,0.1,200,1000,1,0,10,62.4955752212389,6.14955752212389,0.113,113,TRUE
1.3,1e+06,6,0.125,1,0.1,200,1000,1,0,10,44.875,4.3875,0.048,48,TRUE
1.4,1e+06,6,0.125,1,0.1,200,1000,1,0,10,41.6206896551724,4.06206896551724,0.029,29,TRUE
1.5,1e+06,6,0.125,1,0.1,200,1000,1,0,10,25.0416666666667,2.40416666666667,0.024,24,TRUE
1.6,1e+06,6,0.125,1,0.1,200,1000,1,0,10,27.3076923076923,2.63076923076923,0.013,13,TRUE
1.7,1e+06,6,0.125,1,0.1,200,1000,1,0,10,33.1111111111111,3.21111111111111,0.009,9,TRUE
1.8,1e+06,6,0.125,1,0.1,200,1000,1,0,10,20.7272727272727,1.97272727272727,0.011,11,TRUE
1.9,1e+06,6,0.125,1,0.1,200,1000,1,0,10,25,2.4,0.003,3,TRUE
2,1e+06,6,0.125,1,0.1,200,1000,1,0,10,28,2.7,0.002,2,TRUE
2.1,1e+06,6,0.125,1,0.1,200,1000,1,0,10,25.6666666666667,2.46666666666667,0.003,3,TRUE
2.2,1e+06,6,0.125,1,0.1,200,1000,1,0,10,34,3.3,0.002,2,TRUE
2.3,1e+06,6,0.125,1,0.1,200,1000,1,0,10,23.5,2.25,0.002,2,TRUE
2.4,1e+06,6,0.125,1,0.1,200,1000,1,0,10,11,1,0.001,1,TRUE
2.5,1e+06,6,0.125,1,0.1,200,1000,1,0,10,6,0.5,0.001,1,TRUE
2.6,1e+06,6,0.125,1,0.1,200,1000,1,0,10,7.33333333333333,0.633333333333333,0.003,3,TRUE
2.7,1e+06,6,0.125,1,0.1,200,1000,1,0,10,8.66666666666667,0.766666666666667,0.003,3,TRUE
2.8,1e+06,6,0.125,1,0.1,200,1000,1,0,10,300,29.9,0.001,1,TRUE
2.9,1e+06,6,0.125,1,0.1,200,1000,1,0,10,291.4,29.04,0.005,5,TRUE
3,1e+06,6,0.125,1,0.1,200,1000,1,0,10,288.115384615385,28.7115384615385,0.052,52,TRUE
3.1,1e+06,6,0.125,1,0.1,200,1000,1,0,10,281.525714285714,28.0525714285714,0.175,175,TRUE
3.2,1e+06,6,0.125,1,0.1,200,1000,1,0,10,275.639664804469,27.4639664804469,0.358,358,TRUE
3.3,1e+06,6,0.125,1,0.1,200,1000,1,0,10,268.475046210721,26.7475046210721,0.541,541,TRUE
3.4,1e+06,6,0.125,1,0.1,200,1000,1,0,10,259.00580551524,25.800580551524,0.689,689,TRUE
3.5,1e+06,6,0.125,1,0.1,200,1000,1,0,10,252.811004784689,25.1811004784689,0.836,836,TRUE
3.6,1e+06,6,0.125,1,0.1,200,1000,1,0,10,245.164613661814,24.4164613661814,0.893,893,TRUE
3.7,1e+06,6,0.125,1,0.1,200,1000,1,0,10,238.678002125399,23.7678002125399,0.941,941,TRUE
3.8,1e+06,6,0.125,1,0.1,200,1000,1,0,10,231.094105480869,23.0094105480869,0.967,967,TRUE
3.9,1e+06,6,0.125,1,0.1,200,1000,1,0,10,226.993865030675,22.5993865030675,0.978,978,TRUE
4,1e+06,6,0.125,1,0.1,200,1000,1,0,10,222.10111223458,22.110111223458,0.989,989,TRUE
4.1,1e+06,6,0.125,1,0.1,200,1000,1,0,10,218.497472194135,21.7497472194135,0.989,989,TRUE
4.2,1e+06,6,0.125,1,0.1,200,1000,1,0,10,212.213,21.1213,1,1000,TRUE
4.3,1e+06,6,0.125,1,0.1,200,1000,1,0,10,208.596790371113,20.7596790371113,0.997,997,TRUE
4.4,1e+06,6,0.125,1,0.1,200,1000,1,0,10,206.345381526104,20.5345381526104,0.996,996,TRUE
4.5,1e+06,6,0.125,1,0.1,200,1000,1,0,10,202.913,20.1913,1,1000,TRUE
4.6,1e+06,6,0.125,1,0.1,200,1000,1,0,10,200.94994994995,19.994994994995,0.999,999,TRUE
4.7,1e+06,6,0.125,1,0.1,200,1000,1,0,10,198.451451451451,19.7451451451451,0.999,999,TRUE
4.8,1e+06,6,0.125,1,0.1,200,1000,1,0,10,195.67,19.467,1,1000,TRUE
4.9,1e+06,6,0.125,1,0.1,200,1000,1,0,10,193.459,19.2459,1,1000,TRUE
5,1e+06,6,0.125,1,0.1,200,1000,1,0,10,191.901,19.0901,1,1000,TRUE
1.1,1000,3,0.2,1,0.1,200,1000,1,0,10,455.824543610548,45.4824543610548,0.986,986,TRUE
1.2,1000,3,0.2,1,0.1,200,1000,1,0,10,768.600508905852,76.7600508905852,0.786,786,TRUE
1.3,1000,3,0.2,1,0.1,200,1000,1,0,10,822.353658536585,82.1353658536585,0.492,492,TRUE
1.4,1000,3,0.2,1,0.1,200,1000,1,0,10,868.846153846154,86.7846153846154,0.286,286,TRUE
1.5,1000,3,0.2,1,0.1,200,1000,1,0,10,857.730038022814,85.6730038022814,0.263,263,TRUE
1.6,1000,3,0.2,1,0.1,200,1000,1,0,10,729.079646017699,72.8079646017699,0.226,226,TRUE
1.7,1000,3,0.2,1,0.1,200,1000,1,0,10,718.601593625498,71.7601593625498,0.251,251,TRUE
1.8,1000,3,0.2,1,0.1,200,1000,1,0,10,608.654411764706,60.7654411764706,0.272,272,TRUE
1.9,1000,3,0.2,1,0.1,200,1000,1,0,10,487.012084592145,48.6012084592145,0.331,331,TRUE
2,1000,3,0.2,1,0.1,200,1000,1,0,10,411.906091370558,41.0906091370558,0.394,394,TRUE
2.1,1000,3,0.2,1,0.1,200,1000,1,0,10,438.059701492537,43.7059701492537,0.469,469,TRUE
2.2,1000,3,0.2,1,0.1,200,1000,1,0,10,352.980357142857,35.1980357142857,0.56,560,TRUE
2.3,1000,3,0.2,1,0.1,200,1000,1,0,10,323.413533834586,32.2413533834587,0.665,665,TRUE
2.4,1000,3,0.2,1,0.1,200,1000,1,0,10,289.260683760684,28.8260683760684,0.702,702,TRUE
2.5,1000,3,0.2,1,0.1,200,1000,1,0,10,296.363751584284,29.5363751584284,0.789,789,TRUE
2.6,1000,3,0.2,1,0.1,200,1000,1,0,10,264.080487804878,26.3080487804878,0.82,820,TRUE
2.7,1000,3,0.2,1,0.1,200,1000,1,0,10,235.552873563218,23.4552873563218,0.87,870,TRUE
2.8,1000,3,0.2,1,0.1,200,1000,1,0,10,205.767543859649,20.4767543859649,0.912,912,TRUE
2.9,1000,3,0.2,1,0.1,200,1000,1,0,10,187.608648648649,18.6608648648649,0.925,925,TRUE
3,1000,3,0.2,1,0.1,200,1000,1,0,10,177.550724637681,17.6550724637681,0.966,966,TRUE
3.1,1000,3,0.2,1,0.1,200,1000,1,0,10,165.254115226337,16.4254115226337,0.972,972,TRUE
3.2,1000,3,0.2,1,0.1,200,1000,1,0,10,152.661885245902,15.1661885245902,0.976,976,TRUE
3.3,1000,3,0.2,1,0.1,200,1000,1,0,10,146.743174924166,14.5743174924166,0.989,989,TRUE
3.4,1000,3,0.2,1,0.1,200,1000,1,0,10,127.953441295547,12.6953441295547,0.988,988,TRUE
3.5,1000,3,0.2,1,0.1,200,1000,1,0,10,127.736842105263,12.6736842105263,0.988,988,TRUE
3.6,1000,3,0.2,1,0.1,200,1000,1,0,10,123.377755511022,12.2377755511022,0.998,998,TRUE
3.7,1000,3,0.2,1,0.1,200,1000,1,0,10,115.041041041041,11.4041041041041,0.999,999,TRUE
3.8,1000,3,0.2,1,0.1,200,1000,1,0,10,116.72972972973,11.572972972973,0.999,999,TRUE
3.9,1000,3,0.2,1,0.1,200,1000,1,0,10,111.822,11.0822,1,1000,TRUE
4,1000,3,0.2,1,0.1,200,1000,1,0,10,108.446,10.7446,1,1000,TRUE
4.1,1000,3,0.2,1,0.1,200,1000,1,0,10,107.142,10.6142,1,1000,TRUE
4.2,1000,3,0.2,1,0.1,200,1000,1,0,10,104.559,10.3559,1,1000,TRUE
4.3,1000,3,0.2,1,0.1,200,1000,1,0,10,103.731462925852,10.2731462925852,0.998,998,TRUE
4.4,1000,3,0.2,1,0.1,200,1000,1,0,10,102.393,10.1393,1,1000,TRUE
4.5,1000,3,0.2,1,0.1,200,1000,1,0,10,100.358,9.9358,1,1000,TRUE
4.6,1000,3,0.2,1,0.1,200,1000,1,0,10,98.552,9.7552,1,1000,TRUE
4.7,1000,3,0.2,1,0.1,200,1000,1,0,10,99.091,9.8091,1,1000,TRUE
4.8,1000,3,0.2,1,0.1,200,1000,1,0,10,97.866,9.6866,1,1000,TRUE
4.9,1000,3,0.2,1,0.1,200,1000,1,0,10,97.104,9.6104,1,1000,TRUE
5,1000,3,0.2,1,0.1,200,1000,1,0,10,96.28,9.528,1,1000,TRUE
1.1,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,678.235372340426,67.7235372340426,0.752,752,TRUE
1.2,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,646.041353383459,64.5041353383459,0.266,266,TRUE
1.3,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,404.795698924731,40.3795698924731,0.093,93,TRUE
1.4,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,348.072727272727,34.7072727272727,0.055,55,TRUE
1.5,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,325,32.4,0.042,42,TRUE
1.6,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,220.033333333333,21.9033333333333,0.03,30,TRUE
1.7,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,121.5,12.05,0.026,26,TRUE
1.8,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,246.404761904762,24.5404761904762,0.042,42,TRUE
1.9,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,243.9375,24.29375,0.064,64,TRUE
2,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,227.990990990991,22.6990990990991,0.111,111,TRUE
2.1,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,208.242857142857,20.7242857142857,0.14,140,TRUE
2.2,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,217.800925925926,21.6800925925926,0.216,216,TRUE
2.3,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,183.871186440678,18.2871186440678,0.295,295,TRUE
2.4,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,203.084507042254,20.2084507042254,0.355,355,TRUE
2.5,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,192.48085106383,19.148085106383,0.47,470,TRUE
2.6,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,197.780575539568,19.6780575539568,0.556,556,TRUE
2.7,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,177.848254931715,17.6848254931715,0.659,659,TRUE
2.8,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,166.141509433962,16.5141509433962,0.742,742,TRUE
2.9,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,165.649122807018,16.4649122807018,0.798,798,TRUE
3,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,156.08896797153,15.508896797153,0.843,843,TRUE
3.1,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,151.687711386697,15.0687711386697,0.887,887,TRUE
3.2,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,164.230184581976,16.3230184581976,0.921,921,TRUE
3.3,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,146.201063829787,14.5201063829787,0.94,940,TRUE
3.4,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,144.876059322034,14.3876059322034,0.944,944,TRUE
3.5,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,129.103483606557,12.8103483606557,0.976,976,TRUE
3.6,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,136.064974619289,13.5064974619289,0.985,985,TRUE
3.7,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,125.955465587045,12.4955465587045,0.988,988,TRUE
3.8,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,129.846619576186,12.8846619576186,0.991,991,TRUE
3.9,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,123.204204204204,12.2204204204204,0.999,999,TRUE
4,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,120.562688064193,11.9562688064193,0.997,997,TRUE
4.1,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,119.600600600601,11.8600600600601,0.999,999,TRUE
4.2,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,117.186186186186,11.6186186186186,0.999,999,TRUE
4.3,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,113.697394789579,11.2697394789579,0.998,998,TRUE
4.4,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,110.646,10.9646,1,1000,TRUE
4.5,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,110.622622622623,10.9622622622623,0.999,999,TRUE
4.6,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,107.994,10.6994,1,1000,TRUE
4.7,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,108.035,10.7035,1,1000,TRUE
4.8,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,106.763,10.5763,1,1000,TRUE
4.9,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,104.844844844845,10.3844844844845,0.999,999,TRUE
5,1778.27941003892,3.25,0.2,1,0.1,200,1000,1,0,10,104.81,10.381,1,1000,TRUE
1.1,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,420.152230971129,41.9152230971129,0.381,381,TRUE
1.2,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,121.306666666667,12.0306666666667,0.15,150,TRUE
1.3,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,42.6842105263158,4.16842105263158,0.057,57,TRUE
1.4,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,40.1944444444444,3.91944444444444,0.036,36,TRUE
1.5,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,35.0416666666667,3.40416666666667,0.024,24,TRUE
1.6,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,25.7647058823529,2.47647058823529,0.017,17,TRUE
1.7,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,29.4615384615385,2.84615384615385,0.013,13,TRUE
1.8,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,17.4,1.64,0.005,5,TRUE
1.9,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,110.5,10.95,0.012,12,TRUE
2,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,152.933333333333,15.1933333333333,0.015,15,TRUE
2.1,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,175.8,17.48,0.025,25,TRUE
2.2,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,178.68085106383,17.768085106383,0.047,47,TRUE
2.3,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,184.669902912621,18.3669902912621,0.103,103,TRUE
2.4,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,176.777777777778,17.5777777777778,0.162,162,TRUE
2.5,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,178.723140495868,17.7723140495868,0.242,242,TRUE
2.6,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,172.366863905325,17.1366863905325,0.338,338,TRUE
2.7,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,168.592677345538,16.7592677345538,0.437,437,TRUE
2.8,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,164.142585551331,16.3142585551331,0.526,526,TRUE
2.9,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,159.355754857997,15.8355754857997,0.669,669,TRUE
3,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,154.354748603352,15.3354748603352,0.716,716,TRUE
3.1,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,152.350698856417,15.1350698856417,0.787,787,TRUE
3.2,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,149.751781472684,14.8751781472684,0.842,842,TRUE
3.3,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,148.09584295612,14.709584295612,0.866,866,TRUE
3.4,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,145.51403887689,14.451403887689,0.926,926,TRUE
3.5,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,144.549726775956,14.3549726775956,0.915,915,TRUE
3.6,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,134.812038014784,13.3812038014784,0.947,947,TRUE
3.7,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,136.847736625514,13.5847736625514,0.972,972,TRUE
3.8,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,131.532110091743,13.0532110091743,0.981,981,TRUE
3.9,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,130.004032258065,12.9004032258065,0.992,992,TRUE
4,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,129.332320162107,12.8332320162107,0.987,987,TRUE
4.1,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,124.713420787084,12.3713420787084,0.991,991,TRUE
4.2,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,123.93480441324,12.293480441324,0.997,997,TRUE
4.3,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,120.314944834504,11.9314944834504,0.997,997,TRUE
4.4,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,118.406218655968,11.7406218655968,0.997,997,TRUE
4.5,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,117.473420260782,11.6473420260782,0.997,997,TRUE
4.6,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,115.704,11.4704,1,1000,TRUE
4.7,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,115.488977955912,11.4488977955912,0.998,998,TRUE
4.8,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,115.829,11.4829,1,1000,TRUE
4.9,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,114.4,11.34,1,1000,TRUE
5,3162.27766016838,3.5,0.2,1,0.1,200,1000,1,0,10,112.312312312312,11.1312312312312,0.999,999,TRUE
1.1,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,114.014814814815,11.3014814814815,0.27,270,TRUE
1.2,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,62.7822580645161,6.17822580645161,0.124,124,TRUE
1.3,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,48.3333333333333,4.73333333333333,0.054,54,TRUE
1.4,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,40.5106382978723,3.95106382978723,0.047,47,TRUE
1.5,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,34.3913043478261,3.33913043478261,0.023,23,TRUE
1.6,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,31.5,3.05,0.006,6,TRUE
1.7,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,23.75,2.275,0.012,12,TRUE
1.8,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,14.75,1.375,0.012,12,TRUE
1.9,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,21.5,2.05,0.006,6,TRUE
2,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,8.33333333333333,0.733333333333333,0.003,3,TRUE
2.1,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,98,9.7,0.005,5,TRUE
2.2,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,153.75,15.275,0.008,8,TRUE
2.3,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,183.375,18.2375,0.016,16,TRUE
2.4,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,189.59375,18.859375,0.032,32,TRUE
2.5,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,183.454545454545,18.2454545454545,0.088,88,TRUE
2.6,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,182.067669172932,18.1067669172932,0.133,133,TRUE
2.7,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,177.751004016064,17.6751004016064,0.249,249,TRUE
2.8,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,177.2125,17.62125,0.32,320,TRUE
2.9,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,171.140589569161,17.0140589569161,0.441,441,TRUE
3,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,165.83185840708,16.483185840708,0.565,565,TRUE
3.1,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,166.706436420722,16.5706436420722,0.637,637,TRUE
3.2,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,159.835781041389,15.8835781041389,0.749,749,TRUE
3.3,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,156.826086956522,15.5826086956522,0.759,759,TRUE
3.4,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,153.465737514518,15.2465737514518,0.861,861,TRUE
3.5,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,149.712514092446,14.8712514092446,0.887,887,TRUE
3.6,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,146.322510822511,14.5322510822511,0.924,924,TRUE
3.7,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,144.315228966986,14.3315228966986,0.939,939,TRUE
3.8,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,143.136645962733,14.2136645962733,0.966,966,TRUE
3.9,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,139.703172978506,13.8703172978506,0.977,977,TRUE
4,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,136.725690890481,13.5725690890481,0.977,977,TRUE
4.1,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,134.018311291963,13.3018311291963,0.983,983,TRUE
4.2,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,131.048289738431,13.0048289738431,0.994,994,TRUE
4.3,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,131.964717741935,13.0964717741935,0.992,992,TRUE
4.4,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,129.111557788945,12.8111557788945,0.995,995,TRUE
4.5,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,127.58074222668,12.658074222668,0.997,997,TRUE
4.6,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,124.538076152305,12.3538076152305,0.998,998,TRUE
4.7,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,125.077154308617,12.4077154308617,0.998,998,TRUE
4.8,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,123.264264264264,12.2264264264264,0.999,999,TRUE
4.9,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,122.299,12.1299,1,1000,TRUE
5,5623.41325190349,3.75,0.2,1,0.1,200,1000,1,0,10,120.553,11.9553,1,1000,TRUE
1.1,10000,4,0.2,1,0.1,200,1000,1,0,10,86.4627450980392,8.54627450980392,0.255,255,TRUE
1.2,10000,4,0.2,1,0.1,200,1000,1,0,10,63.8,6.28,0.115,115,TRUE
1.3,10000,4,0.2,1,0.1,200,1000,1,0,10,51.3125,5.03125,0.064,64,TRUE
1.4,10000,4,0.2,1,0.1,200,1000,1,0,10,35.475,3.4475,0.04,40,TRUE
1.5,10000,4,0.2,1,0.1,200,1000,1,0,10,29.6428571428571,2.86428571428571,0.028,28,TRUE
1.6,10000,4,0.2,1,0.1,200,1000,1,0,10,21.5384615384615,2.05384615384615,0.013,13,TRUE
1.7,10000,4,0.2,1,0.1,200,1000,1,0,10,28,2.7,0.008,8,TRUE
1.8,10000,4,0.2,1,0.1,200,1000,1,0,10,12.8571428571429,1.18571428571429,0.007,7,TRUE
1.9,10000,4,0.2,1,0.1,200,1000,1,0,10,15,1.4,0.004,4,TRUE
2,10000,4,0.2,1,0.1,200,1000,1,0,10,11.5,1.05,0.002,2,TRUE
2.1,10000,4,0.2,1,0.1,200,1000,1,0,10,15.375,1.4375,0.008,8,TRUE
2.2,10000,4,0.2,1,0.1,200,1000,1,0,10,18,1.7,0.002,2,TRUE
2.3,10000,4,0.2,1,0.1,200,1000,1,0,10,104.5,10.35,0.002,2,TRUE
