"step","patches_neither","patches_I1_only","patches_I2_only","patches_both","occupied_I1","occupied_I2","global_I1","global_I2","mean_N","I1_local_extinctions","I1_recolonizations","I2_local_extinctions","I2_recolonizations"
40,189,11,0,0,11,0,4790,0,7970.115,0,0,0,0
40.1,189,11,0,0,11,0,4770,0,7985.95,0,0,0,0
40.2,188,12,0,0,12,0,4718,0,8002.05,0,1,0,0
40.3,188,12,0,0,12,0,4680,0,8018.64,0,0,0,0
40.4,189,11,0,0,11,0,4646,0,8034.605,1,0,0,0
40.5,189,11,0,0,11,0,4605,0,8050.305,0,0,0,0
40.6,188,12,0,0,12,0,4550,0,8065.515,0,1,0,0
40.7,188,12,0,0,12,0,4470,0,8080.57,0,0,0,0
40.8,188,12,0,0,12,0,4364,0,8095.68,0,0,0,0
40.9,188,12,0,0,12,0,4269,0,8111.175,0,0,0,0
41,188,12,0,0,12,0,4188,0,8126.685,0,0,0,0
41.1,188,12,0,0,12,0,4132,0,8141.59,0,0,0,0
41.2,189,11,0,0,11,0,4008,0,8156.295,1,0,0,0
41.3,189,11,0,0,11,0,3912,0,8171.08,0,0,0,0
41.4,189,11,0,0,11,0,3823,0,8186.44,0,0,0,0
41.5,189,11,0,0,11,0,3771,0,8200.975,0,0,0,0
41.6,189,11,0,0,11,0,3712,0,8215.485,0,0,0,0
41.7,189,11,0,0,11,0,3638,0,8229.925,0,0,0,0
41.8,189,11,0,0,11,0,3601,0,8244.13,0,0,0,0
41.9,189,11,0,0,11,0,3574,0,8258.745,0,0,0,0
42,189,11,0,0,11,0,3588,0,8272.73,0,0,0,0
42.1,189,11,0,0,11,0,3595,0,8286.4,0,0,0,0
42.2,189,11,0,0,11,0,3590,0,8300.12,0,0,0,0
42.3,189,11,0,0,11,0,3528,0,8314.32,0,0,0,0
42.4,189,11,0,0,11,0,3493,0,8327.92,0,0,0,0
42.5,189,11,0,0,11,0,3471,0,8341.3,0,0,0,0
42.6,189,11,0,0,11,0,3485,0,8355.07,0,0,0,0
42.7,189,11,0,0,11,0,3489,0,8368.58,0,0,0,0
42.8,189,11,0,0,11,0,3543,0,8381.63,0,0,0,0
42.9,189,11,0,0,11,0,3511,0,8394.43,0,0,0,0
43,189,11,0,0,11,0,3543,0,8406.845,0,0,0,0
43.1,189,11,0,0,11,0,3542,0,8419.98,0,0,0,0
43.2,189,11,0,0,11,0,3528,0,8432.665,0,0,0,0
43.3,189,11,0,0,11,0,3563,0,8445.155,0,0,0,0
43.4,189,11,0,0,11,0,3586,0,8457.405,0,0,0,0
43.5,189,11,0,0,11,0,3591,0,8469.705,0,0,0,0
43.6,189,11,0,0,11,0,3615,0,8482.335,0,0,0,0
43.7,188,12,0,0,12,0,3558,0,8494.255,0,1,0,0
43.8,188,12,0,0,12,0,3562,0,8506.105,0,0,0,0
43.9,188,12,0,0,12,0,3584,0,8518.275,0,0,0,0
44,188,12,0,0,12,0,3548,0,8529.74,0,0,0,0
44.1,188,12,0,0,12,0,3513,0,8541.48,0,0,0,0
44.2,188,12,0,0,12,0,3509,0,8552.885,0,0,0,0
44.3,188,12,0,0,12,0,3481,0,8564.565,0,0,0,0
44.4,188,12,0,0,12,0,3488,0,8575.925,0,0,0,0
44.5,188,12,0,0,12,0,3469,0,8586.905,0,0,0,0
44.6,188,12,0,0,12,0,3458,0,8598.28,0,0,0,0
44.7,188,12,0,0,12,0,3466,0,8609.89,0,0,0,0
44.8,188,12,0,0,12,0,3468,0,8620.26,0,0,0,0
44.9,188,12,0,0,12,0,3504,0,8631.1,0,0,0,0
45,188,12,0,0,12,0,3511,0,8641.995,0,0,0,0
45.1,188,12,0,0,12,0,3504,0,8652.295,0,0,0,0
45.2,188,12,0,0,12,0,3531,0,8662.765,0,0,0,0
45.3,188,12,0,0,12,0,3619,0,8673.13,0,0,0,0
45.4,188,12,0,0,12,0,3685,0,8683.195,0,0,0,0
45.5,188,12,0,0,12,0,3771,0,8693.37,0,0,0,0
45.6,188,12,0,0,12,0,3846,0,8703.495,0,0,0,0
45.7,188,12,0,0,12,0,3911,0,8713.19,0,0,0,0
45.8,188,12,0,0,12,0,3977,0,8723.11,0,0,0,0
45.9,188,12,0,0,12,0,4033,0,8732.49,0,0,0,0
46,188,12,0,0,12,0,4093,0,8742.165,0,0,0,0
46.1,188,12,0,0,12,0,4115,0,8751.24,0,0,0,0
46.2,188,12,0,0,12,0,4151,0,8760.535,0,0,0,0
46.3,188,12,0,0,12,0,4202,0,8769.805,0,0,0,0
46.4,188,12,0,0,12,0,4254,0,8778.87,0,0,0,0
46.5,187,13,0,0,13,0,4333,0,8787.895,0,1,0,0
46.6,187,13,0,0,13,0,4315,0,8796.92,0,0,0,0
46.7,187,13,0,0,13,0,4298,0,8805.445,0,0,0,0
46.8,187,13,0,0,13,0,4316,0,8813.995,0,0,0,0
46.9,188,12,0,0,12,0,4306,0,8822.17,1,0,0,0
47,188,12,0,0,12,0,4292,0,8830.33,0,0,0,0
47.1,188,12,0,0,12,0,4250,0,8838.305,0,0,0,0
47.2,188,12,0,0,12,0,4230,0,8846.555,0,0,0,0
47.3,188,12,0,0,12,0,4220,0,8854.73,0,0,0,0
47.4,188,12,0,0,12,0,4195,0,8862.28,0,0,0,0
47.5,188,12,0,0,12,0,4221,0,8870.095,0,0,0,0
47.6,188,12,0,0,12,0,4264,0,8877.96,0,0,0,0
47.7,188,12,0,0,12,0,4251,0,8885.505,0,0,0,0
47.8,188,12,0,0,12,0,4255,0,8893.475,0,0,0,0
47.9,188,12,0,0,12,0,4307,0,8901.065,0,0,0,0
48,188,12,0,0,12,0,4360,0,8908.52,0,0,0,0
48.1,188,12,0,0,12,0,4460,0,8916.005,0,0,0,0
48.2,188,12,0,0,12,0,4490,0,8922.915,0,0,0,0
48.3,188,12,0,0,12,0,4561,0,8929.795,0,0,0,0
48.4,188,12,0,0,12,0,4572,0,8936.93,0,0,0,0
48.5,188,12,0,0,12,0,4595,0,8944.015,0,0,0,0
48.6,188,12,0,0,12,0,4603,0,8950.95,0,0,0,0
48.7,188,12,0,0,12,0,4583,0,8957.865,0,0,0,0
48.8,188,12,0,0,12,0,4582,0,8964.31,0,0,0,0
48.9,188,12,0,0,12,0,4519,0,8970.9,0,0,0,0
49,188,12,0,0,12,0,4457,0,8977.435,0,0,0,0
49.1,188,12,0,0,12,0,4331,0,8983.885,0,0,0,0
49.2,188,12,0,0,12,0,4232,0,8989.58,0,0,0,0
49.3,188,12,0,0,12,0,4125,0,8996.195,0,0,0,0
49.4,187,13,0,0,13,0,3981,0,9002.64,0,1,0,0
49.5,187,13,0,0,13,0,3835,0,9008.93,0,0,0,0
49.6,187,13,0,0,13,0,3758,0,9015.76,0,0,0,0
49.7,187,13,0,0,13,0,3598,0,9021.96,0,0,0,0
49.8,187,13,0,0,13,0,3448,0,9028.13,0,0,0,0
49.9,187,13,0,0,13,0,3293,0,9034.755,0,0,0,0
50,187,13,0,0,13,0,3156,0,9040.98,0,0,0,0
50.1,186,14,0,0,14,0,2974,0,9047.155,0,1,0,0
50.2,186,14,0,0,14,0,2823,0,9053.29,0,0,0,0
50.3,186,14,0,0,14,0,2656,0,9059.325,0,0,0,0
50.4,186,14,0,0,14,0,2513,0,9065.735,0,0,0,0
50.5,186,14,0,0,14,0,2412,0,9072.19,0,0,0,0
50.6,186,14,0,0,14,0,2305,0,9078.925,0,0,0,0
50.7,186,14,0,0,14,0,2195,0,9085.56,0,0,0,0
50.8,187,13,0,0,13,0,2120,0,9092.18,1,0,0,0
50.9,187,13,0,0,13,0,2046,0,9098.39,0,0,0,0
51,187,13,0,0,13,0,1976,0,9104.625,0,0,0,0
51.1,187,13,0,0,13,0,1900,0,9110.77,0,0,0,0
51.2,187,13,0,0,13,0,1851,0,9116.84,0,0,0,0
51.3,187,13,0,0,13,0,1796,0,9123.04,0,0,0,0
51.4,188,12,0,0,12,0,1738,0,9129.35,1,0,0,0
51.5,188,12,0,0,12,0,1693,0,9135.485,0,0,0,0
51.6,188,12,0,0,12,0,1653,0,9141.435,0,0,0,0
51.7,188,12,0,0,12,0,1599,0,9147.475,0,0,0,0
51.8,188,12,0,0,12,0,1591,0,9153.395,0,0,0,0
51.9,188,12,0,0,12,0,1556,0,9159.25,0,0,0,0
52,188,12,0,0,12,0,1521,0,9165.115,0,0,0,0
52.1,188,12,0,0,12,0,1506,0,9170.92,0,0,0,0
52.2,188,12,0,0,12,0,1504,0,9176.835,0,0,0,0
52.3,188,12,0,0,12,0,1469,0,9182.625,0,0,0,0
52.4,188,12,0,0,12,0,1460,0,9188.25,0,0,0,0
52.5,188,12,0,0,12,0,1477,0,9193.84,0,0,0,0
52.6,188,12,0,0,12,0,1475,0,9199.305,0,0,0,0
52.7,187,13,0,0,13,0,1488,0,9204.71,0,1,0,0
52.8,187,13,0,0,13,0,1511,0,9210.235,0,0,0,0
52.9,187,13,0,0,13,0,1536,0,9215.945,0,0,0,0
53,187,13,0,0,13,0,1542,0,9221.085,0,0,0,0
53.1,187,13,0,0,13,0,1566,0,9226.615,0,0,0,0
53.2,187,13,0,0,13,0,1562,0,9232.165,0,0,0,0
53.3,187,13,0,0,13,0,1600,0,9237.245,0,0,0,0
53.4,187,13,0,0,13,0,1640,0,9242.275,0,0,0,0
53.5,187,13,0,0,13,0,1680,0,9247.805,0,0,0,0
53.6,187,13,0,0,13,0,1756,0,9253.01,0,0,0,0
53.7,187,13,0,0,13,0,1850,0,9258.1,0,0,0,0
53.8,187,13,0,0,13,0,1923,0,9263.05,0,0,0,0
53.9,187,13,0,0,13,0,1993,0,9267.815,0,0,0,0
54,187,13,0,0,13,0,2120,0,9272.32,0,0,0,0
54.1,187,13,0,0,13,0,2236,0,9277.175,0,0,0,0
54.2,187,13,0,0,13,0,2324,0,9281.555,0,0,0,0
54.3,187,13,0,0,13,0,2460,0,9286.11,0,0,0,0
54.4,187,13,0,0,13,0,2625,0,9290.295,0,0,0,0
54.5,187,13,0,0,13,0,2786,0,9294.565,0,0,0,0
54.6,187,13,0,0,13,0,3023,0,9299.005,0,0,0,0
54.7,187,13,0,0,13,0,3166,0,9303.14,0,0,0,0
54.8,187,13,0,0,13,0,3427,0,9306.88,0,0,0,0
54.9,187,13,0,0,13,0,3698,0,9311.085,0,0,0,0
55,187,13,0,0,13,0,3932,0,9314.87,0,0,0,0
55.1,187,13,0,0,13,0,4203,0,9318.48,0,0,0,0
55.2,187,13,0,0,13,0,4487,0,9321.665,0,0,0,0
55.3,186,14,0,0,14,0,4723,0,9325.03,0,1,0,0
55.4,186,14,0,0,14,0,4964,0,9328.255,0,0,0,0
55.5,186,14,0,0,14,0,5279,0,9330.945,0,0,0,0
55.6,186,14,0,0,14,0,5501,0,9333.645,0,0,0,0
55.7,186,14,0,0,14,0,5698,0,9336.09,0,0,0,0
55.8,186,14,0,0,14,0,5889,0,9338.66,0,0,0,0
55.9,186,14,0,0,14,0,6011,0,9340.85,0,0,0,0
56,186,14,0,0,14,0,6139,0,9343.12,0,0,0,0
56.1,186,14,0,0,14,0,6231,0,9345.015,0,0,0,0
56.2,186,14,0,0,14,0,6284,0,9346.855,0,0,0,0
56.3,185,15,0,0,15,0,6409,0,9349.265,0,1,0,0
56.4,185,15,0,0,15,0,6448,0,9351.33,0,0,0,0
56.5,185,15,0,0,15,0,6458,0,9352.635,0,0,0,0
56.6,185,15,0,0,15,0,6504,0,9354.155,0,0,0,0
56.7,185,15,0,0,15,0,6480,0,9355.61,0,0,0,0
56.8,185,15,0,0,15,0,6544,0,9357.265,0,0,0,0
56.9,185,15,0,0,15,0,6574,0,9358.86,0,0,0,0
57,185,15,0,0,15,0,6577,0,9360.295,0,0,0,0
57.1,185,15,0,0,15,0,6639,0,9361.805,0,0,0,0
57.2,184,16,0,0,16,0,6664,0,9363.26,0,1,0,0
57.3,184,16,0,0,16,0,6665,0,9364.775,0,0,0,0
57.4,184,16,0,0,16,0,6677,0,9366.155,0,0,0,0
57.5,184,16,0,0,16,0,6728,0,9367.305,0,0,0,0
57.6,185,15,0,0,15,0,6793,0,9368.485,1,0,0,0
57.7,185,15,0,0,15,0,6875,0,9369.49,0,0,0,0
57.8,185,15,0,0,15,0,6993,0,9370.795,0,0,0,0
57.9,185,15,0,0,15,0,7095,0,9371.72,0,0,0,0
58,185,15,0,0,15,0,7282,0,9372.595,0,0,0,0
58.1,185,15,0,0,15,0,7513,0,9373.22,0,0,0,0
58.2,186,14,0,0,14,0,7662,0,9374.2,1,0,0,0
58.3,186,14,0,0,14,0,7865,0,9374.6,0,0,0,0
58.4,186,14,0,0,14,0,8054,0,9374.995,0,0,0,0
58.5,186,14,0,0,14,0,8245,0,9375.63,0,0,0,0
58.6,186,14,0,0,14,0,8463,0,9376.25,0,0,0,0
58.7,186,14,0,0,14,0,8594,0,9376.46,0,0,0,0
58.8,186,14,0,0,14,0,8769,0,9376.775,0,0,0,0
58.9,186,14,0,0,14,0,8908,0,9376.775,0,0,0,0
59,186,14,0,0,14,0,9061,0,9376.67,0,0,0,0
59.1,186,14,0,0,14,0,9089,0,9376.575,0,0,0,0
59.2,186,14,0,0,14,0,9196,0,9375.92,0,0,0,0
59.3,186,14,0,0,14,0,9261,0,9375.37,0,0,0,0
59.4,186,14,0,0,14,0,9385,0,9374.825,0,0,0,0
59.5,186,14,0,0,14,0,9478,0,9374.61,0,0,0,0
59.6,186,14,0,0,14,0,9507,0,9373.955,0,0,0,0
59.7,185,15,0,0,15,0,9560,0,9373.195,0,1,0,0
59.8,184,16,0,0,16,0,9628,0,9372.66,0,1,0,0
59.9,184,16,0,0,16,0,9642,0,9371.95,0,0,0,0
60,184,16,0,0,16,0,9664,0,9371.065,0,0,0,0
60.1,184,16,0,0,16,0,9680,0,9370.25,0,0,0,0
60.2,185,15,0,0,15,0,9739,0,9369.76,1,0,0,0
60.3,185,15,0,0,15,0,9822,0,9369.125,0,0,0,0
60.4,185,15,0,0,15,0,9851,0,9368.08,0,0,0,0
60.5,185,15,0,0,15,0,9819,0,9367.145,0,0,0,0
60.6,185,15,0,0,15,0,9764,0,9365.995,0,0,0,0
60.7,185,15,0,0,15,0,9710,0,9364.795,0,0,0,0
60.8,185,15,0,0,15,0,9650,0,9363.9,0,0,0,0
60.9,185,15,0,0,15,0,9632,0,9362.82,0,0,0,0
61,185,15,0,0,15,0,9709,0,9362.02,0,0,0,0
61.1,185,15,0,0,15,0,9691,0,9360.845,0,0,0,0
61.2,184,16,0,0,16,0,9661,0,9359.97,0,1,0,0
61.3,184,16,0,0,16,0,9608,0,9359.045,0,0,0,0
61.4,184,16,0,0,16,0,9636,0,9358.085,0,0,0,0
61.5,184,16,0,0,16,0,9611,0,9356.875,0,0,0,0
61.6,184,16,0,0,16,0,9582,0,9355.705,0,0,0,0
61.7,184,16,0,0,16,0,9541,0,9354.585,0,0,0,0
61.8,184,16,0,0,16,0,9533,0,9353.69,0,0,0,0
61.9,184,16,0,0,16,0,9468,0,9352.52,0,0,0,0
62,184,16,0,0,16,0,9507,0,9351.37,0,0,0,0
62.1,184,16,0,0,16,0,9466,0,9350.415,0,0,0,0
62.2,184,16,0,0,16,0,9405,0,9349.175,0,0,0,0
62.3,184,16,0,0,16,0,9307,0,9348.2,0,0,0,0
62.4,184,16,0,0,16,0,9174,0,9346.9,0,0,0,0
62.5,184,16,0,0,16,0,9047,0,9345.725,0,0,0,0
62.6,184,16,0,0,16,0,8837,0,9344.395,0,0,0,0
62.7,182,18,0,0,18,0,8656,0,9343.33,0,2,0,0
62.8,182,18,0,0,18,0,8409,0,9342.34,0,0,0,0
62.9,182,18,0,0,18,0,8221,0,9341.655,0,0,0,0
63,182,18,0,0,18,0,7976,0,9340.97,0,0,0,0
63.1,182,18,0,0,18,0,7780,0,9340.62,0,0,0,0
63.2,182,18,0,0,18,0,7572,0,9340.125,0,0,0,0
63.3,182,18,0,0,18,0,7296,0,9339.2,0,0,0,0
63.4,182,18,0,0,18,0,7117,0,9338.755,0,0,0,0
63.5,182,18,0,0,18,0,6873,0,9338.235,0,0,0,0
63.6,182,18,0,0,18,0,6710,0,9337.93,0,0,0,0
63.7,182,18,0,0,18,0,6547,0,9337.865,0,0,0,0
63.8,182,18,0,0,18,0,6382,0,9337.595,0,0,0,0
63.9,182,18,0,0,18,0,6260,0,9337.705,0,0,0,0
64,182,18,0,0,18,0,6108,0,9337.765,0,0,0,0
64.1,182,18,0,0,18,0,6028,0,9337.99,0,0,0,0
64.2,182,18,0,0,18,0,5938,0,9337.975,0,0,0,0
64.3,182,18,0,0,18,0,5926,0,9337.86,0,0,0,0
64.4,182,18,0,0,18,0,5894,0,9337.76,0,0,0,0
64.5,182,18,0,0,18,0,5934,0,9337.89,0,0,0,0
64.6,181,19,0,0,19,0,5990,0,9337.795,0,1,0,0
64.7,181,19,0,0,19,0,6102,0,9337.805,0,0,0,0
64.8,181,19,0,0,19,0,6182,0,9337.745,0,0,0,0
64.9,181,19,0,0,19,0,6340,0,9337.57,0,0,0,0
65,181,19,0,0,19,0,6514,0,9337.62,0,0,0,0
65.1,181,19,0,0,19,0,6677,0,9337.26,0,0,0,0
65.2,181,19,0,0,19,0,6911,0,9337.16,0,0,0,0
65.3,181,19,0,0,19,0,7155,0,9336.73,0,0,0,0
65.4,181,19,0,0,19,0,7401,0,9336.045,0,0,0,0
65.5,182,18,0,0,18,0,7591,0,9335.245,1,0,0,0
65.6,182,18,0,0,18,0,7845,0,9334.425,0,0,0,0
65.7,183,17,0,0,17,0,8103,0,9333.785,1,0,0,0
65.8,183,17,0,0,17,0,8380,0,9333.055,0,0,0,0
65.9,183,17,0,0,17,0,8610,0,9331.995,0,0,0,0
66,183,17,0,0,17,0,8925,0,9331.115,0,0,0,0
66.1,183,17,0,0,17,0,9296,0,9329.69,0,0,0,0
66.2,183,17,0,0,17,0,9690,0,9328.16,0,0,0,0
66.3,183,17,0,0,17,0,10057,0,9326.37,0,0,0,0
66.4,183,17,0,0,17,0,10562,0,9324.65,0,0,0,0
66.5,183,17,0,0,17,0,11041,0,9322.755,0,0,0,0
66.6,182,18,0,0,18,0,11492,0,9320.76,0,1,0,0
66.7,182,18,0,0,18,0,11926,0,9318.125,0,0,0,0
66.8,182,18,0,0,18,0,12343,0,9315.82,0,0,0,0
66.9,182,18,0,0,18,0,12755,0,9313.315,0,0,0,0
67,182,18,0,0,18,0,13114,0,9310.615,0,0,0,0
67.1,182,18,0,0,18,0,13504,0,9307.57,0,0,0,0
67.2,182,18,0,0,18,0,13691,0,9304.17,0,0,0,0
67.3,181,19,0,0,19,0,13835,0,9300.82,0,1,0,0
67.4,182,18,0,0,18,0,13838,0,9297.385,1,0,0,0
67.5,182,18,0,0,18,0,13899,0,9294.245,0,0,0,0
67.6,182,18,0,0,18,0,13714,0,9290.385,0,0,0,0
67.7,182,18,0,0,18,0,13484,0,9286.845,0,0,0,0
67.8,182,18,0,0,18,0,13229,0,9283.415,0,0,0,0
67.9,182,18,0,0,18,0,12977,0,9280.05,0,0,0,0
68,181,19,0,0,19,0,12578,0,9276.675,0,1,0,0
68.1,181,19,0,0,19,0,12127,0,9273.44,0,0,0,0
68.2,181,19,0,0,19,0,11690,0,9270.585,0,0,0,0
68.3,181,19,0,0,19,0,11303,0,9268.16,0,0,0,0
68.4,181,19,0,0,19,0,10825,0,9265.48,0,0,0,0
68.5,181,19,0,0,19,0,10360,0,9263.22,0,0,0,0
68.6,181,19,0,0,19,0,9865,0,9261.205,0,0,0,0
68.7,181,19,0,0,19,0,9370,0,9259.135,0,0,0,0
68.8,181,19,0,0,19,0,8929,0,9257.38,0,0,0,0
68.9,181,19,0,0,19,0,8537,0,9256.155,0,0,0,0
69,181,19,0,0,19,0,8103,0,9254.545,0,0,0,0
69.1,181,19,0,0,19,0,7730,0,9253.445,0,0,0,0
69.2,181,19,0,0,19,0,7385,0,9252.455,0,0,0,0
69.3,180,20,0,0,20,0,7150,0,9251.53,0,1,0,0
69.4,180,20,0,0,20,0,6858,0,9250.8,0,0,0,0
69.5,181,19,0,0,19,0,6595,0,9250.25,1,0,0,0
69.6,181,19,0,0,19,0,6334,0,9249.645,0,0,0,0
69.7,181,19,0,0,19,0,6151,0,9249.335,0,0,0,0
69.8,181,19,0,0,19,0,5979,0,9249.145,0,0,0,0
69.9,181,19,0,0,19,0,5829,0,9248.87,0,0,0,0
70,181,19,0,0,19,0,5745,0,9248.93,0,0,0,0
70.1,181,19,0,0,19,0,5694,0,9248.715,0,0,0,0
70.2,181,19,0,0,19,0,5623,0,9248.445,0,0,0,0
70.3,181,19,0,0,19,0,5640,0,9248.395,0,0,0,0
70.4,181,19,0,0,19,0,5672,0,9248.71,0,0,0,0
70.5,181,19,0,0,19,0,5735,0,9248.855,0,0,0,0
70.6,181,19,0,0,19,0,5850,0,9248.915,0,0,0,0
70.7,181,19,0,0,19,0,5931,0,9249.015,0,0,0,0
70.8,181,19,0,0,19,0,5979,0,9249.04,0,0,0,0
70.9,181,19,0,0,19,0,6005,0,9249.005,0,0,0,0
71,181,19,0,0,19,0,6050,0,9248.77,0,0,0,0
71.1,181,19,0,0,19,0,6031,0,9248.295,0,0,0,0
71.2,181,19,0,0,19,0,6055,0,9248.245,0,0,0,0
71.3,182,18,0,0,18,0,6027,0,9247.945,1,0,0,0
71.4,182,18,0,0,18,0,6064,0,9247.74,0,0,0,0
71.5,182,18,0,0,18,0,6087,0,9247.895,0,0,0,0
71.6,182,18,0,0,18,0,6019,0,9247.705,0,0,0,0
71.7,182,18,0,0,18,0,5968,0,9247.73,0,0,0,0
71.8,182,18,0,0,18,0,5889,0,9247.485,0,0,0,0
71.9,182,18,0,0,18,0,5847,0,9247.555,0,0,0,0
72,182,18,0,0,18,0,5686,0,9247.235,0,0,0,0
72.1,182,18,0,0,18,0,5555,0,9247.185,0,0,0,0
72.2,182,18,0,0,18,0,5434,0,9247.065,0,0,0,0
72.3,182,18,0,0,18,0,5312,0,9246.965,0,0,0,0
72.4,182,18,0,0,18,0,5207,0,9246.975,0,0,0,0
72.5,182,18,0,0,18,0,5132,0,9247.325,0,0,0,0
72.6,182,18,0,0,18,0,5046,0,9247.435,0,0,0,0
72.7,182,18,0,0,18,0,4902,0,9247.61,0,0,0,0
72.8,182,18,0,0,18,0,4798,0,9247.88,0,0,0,0
72.9,183,17,0,0,17,0,4740,0,9248.2,1,0,0,0
73,182,18,0,0,18,0,4680,0,9248.745,0,1,0,0
73.1,183,17,0,0,17,0,4628,0,9249.305,1,0,0,0
73.2,183,17,0,0,17,0,4594,0,9249.865,0,0,0,0
73.3,184,16,0,0,16,0,4550,0,9250.575,1,0,0,0
73.4,184,16,0,0,16,0,4541,0,9250.975,0,0,0,0
73.5,185,15,0,0,15,0,4560,0,9251.37,1,0,0,0
73.6,185,15,0,0,15,0,4520,0,9251.545,0,0,0,0
73.7,185,15,0,0,15,0,4540,0,9251.99,0,0,0,0
73.8,185,15,0,0,15,0,4584,0,9252.545,0,0,0,0
73.9,185,15,0,0,15,0,4614,0,9253.025,0,0,0,0
74,185,15,0,0,15,0,4695,0,9253.475,0,0,0,0
74.1,185,15,0,0,15,0,4791,0,9254.09,0,0,0,0
74.2,184,16,0,0,16,0,4910,0,9254.6,0,1,0,0
74.3,184,16,0,0,16,0,5089,0,9255.06,0,0,0,0
74.4,184,16,0,0,16,0,5228,0,9255.24,0,0,0,0
74.5,184,16,0,0,16,0,5422,0,9255.58,0,0,0,0
74.6,184,16,0,0,16,0,5599,0,9255.78,0,0,0,0
74.7,184,16,0,0,16,0,5699,0,9255.53,0,0,0,0
74.8,184,16,0,0,16,0,5830,0,9255.465,0,0,0,0
74.9,184,16,0,0,16,0,5941,0,9255.285,0,0,0,0
75,185,15,0,0,15,0,6065,0,9255.27,1,0,0,0
75.1,185,15,0,0,15,0,6102,0,9255.13,0,0,0,0
75.2,185,15,0,0,15,0,6156,0,9254.8,0,0,0,0
75.3,185,15,0,0,15,0,6179,0,9254.865,0,0,0,0
75.4,185,15,0,0,15,0,6219,0,9254.85,0,0,0,0
75.5,185,15,0,0,15,0,6196,0,9254.835,0,0,0,0
75.6,185,15,0,0,15,0,6167,0,9254.755,0,0,0,0
75.7,185,15,0,0,15,0,6059,0,9254.525,0,0,0,0
75.8,185,15,0,0,15,0,5954,0,9254.65,0,0,0,0
75.9,185,15,0,0,15,0,5815,0,9254.6,0,0,0,0
76,185,15,0,0,15,0,5655,0,9254.625,0,0,0,0
76.1,185,15,0,0,15,0,5529,0,9254.69,0,0,0,0
76.2,185,15,0,0,15,0,5354,0,9254.94,0,0,0,0
76.3,185,15,0,0,15,0,5171,0,9255.04,0,0,0,0
76.4,185,15,0,0,15,0,5037,0,9255.47,0,0,0,0
76.5,185,15,0,0,15,0,4840,0,9255.63,0,0,0,0
76.6,185,15,0,0,15,0,4657,0,9255.895,0,0,0,0
76.7,185,15,0,0,15,0,4462,0,9256.17,0,0,0,0
76.8,185,15,0,0,15,0,4318,0,9256.685,0,0,0,0
76.9,185,15,0,0,15,0,4177,0,9257.27,0,0,0,0
77,185,15,0,0,15,0,4040,0,9258.305,0,0,0,0
77.1,185,15,0,0,15,0,3943,0,9259.415,0,0,0,0
77.2,185,15,0,0,15,0,3800,0,9259.97,0,0,0,0
77.3,185,15,0,0,15,0,3690,0,9260.72,0,0,0,0
77.4,185,15,0,0,15,0,3575,0,9261.715,0,0,0,0
77.5,185,15,0,0,15,0,3420,0,9262.665,0,0,0,0
77.6,185,15,0,0,15,0,3339,0,9263.875,0,0,0,0
77.7,185,15,0,0,15,0,3283,0,9264.97,0,0,0,0
77.8,185,15,0,0,15,0,3184,0,9266.11,0,0,0,0
77.9,185,15,0,0,15,0,3157,0,9267.285,0,0,0,0
78,185,15,0,0,15,0,3095,0,9268.49,0,0,0,0
78.1,185,15,0,0,15,0,3041,0,9269.515,0,0,0,0
78.2,186,14,0,0,14,0,2985,0,9270.65,1,0,0,0
78.3,186,14,0,0,14,0,2961,0,9272.04,0,0,0,0
78.4,186,14,0,0,14,0,2879,0,9272.995,0,0,0,0
78.5,186,14,0,0,14,0,2811,0,9274.275,0,0,0,0
78.6,186,14,0,0,14,0,2800,0,9275.46,0,0,0,0
78.7,186,14,0,0,14,0,2789,0,9276.785,0,0,0,0
78.8,186,14,0,0,14,0,2783,0,9278.08,0,0,0,0
78.9,185,15,0,0,15,0,2778,0,9279.535,0,1,0,0
79,185,15,0,0,15,0,2712,0,9280.77,0,0,0,0
79.1,185,15,0,0,15,0,2738,0,9282.37,0,0,0,0
79.2,185,15,0,0,15,0,2766,0,9284.095,0,0,0,0
79.3,186,14,0,0,14,0,2757,0,9285.455,1,0,0,0
79.4,186,14,0,0,14,0,2765,0,9286.725,0,0,0,0
79.5,186,14,0,0,14,0,2776,0,9288.265,0,0,0,0
79.6,186,14,0,0,14,0,2779,0,9289.475,0,0,0,0
79.7,186,14,0,0,14,0,2772,0,9291.085,0,0,0,0
79.8,186,14,0,0,14,0,2805,0,9292.605,0,0,0,0
79.9,185,15,0,0,15,0,2797,0,9294.03,0,1,0,0
80,185,15,0,0,15,0,2830,0,9295.325,0,0,0,0
80.1,185,15,0,0,15,0,2772,0,9296.585,0,0,0,0
80.2,185,15,0,0,15,0,2775,0,9297.85,0,0,0,0
80.3,185,15,0,0,15,0,2795,0,9299.295,0,0,0,0
80.4,185,15,0,0,15,0,2817,0,9300.85,0,0,0,0
80.5,185,15,0,0,15,0,2821,0,9302.07,0,0,0,0
80.6,185,15,0,0,15,0,2835,0,9303.45,0,0,0,0
80.7,185,15,0,0,15,0,2872,0,9304.66,0,0,0,0
80.8,185,15,0,0,15,0,2885,0,9306.105,0,0,0,0
80.9,185,15,0,0,15,0,2911,0,9307.47,0,0,0,0
81,185,15,0,0,15,0,2967,0,9309.08,0,0,0,0
