"R0","K","log10K","r","gamma","dt","nsim","t_max","n_patch","alpha","I_init","ext_prob","n_ext","mean_ext_time_index","mean_T_ext","omega_sq","T_osc","omega_logistic_sq","T_osc_logistic","ratio","log10_T_osc","log10_mean_T_ext","log10_ratio","oscillatory","logistic_oscillatory","positive_extinction_time","within_Tosc_window","finite_valid"
2.9,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,139.748,13.8748,0.08974375,20.9738308864373,0.0326843043995244,34.7544359970627,0.661529125276399,1.32167776193364,1.14222673164896,-0.179451030284687,TRUE,TRUE,TRUE,TRUE,TRUE
3,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,137.296,13.6296,0.094375,20.4527347492131,0.0332638888888889,34.4503277253137,0.666394991531604,1.31075138603949,1.13448311039507,-0.176268275644427,TRUE,TRUE,TRUE,TRUE,TRUE
3.1,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,134.523,13.3523,0.09899375,19.9699041453962,0.0338059313215401,34.1730243422842,0.668621136225044,1.30037598028255,1.12555608152626,-0.174819898756289,TRUE,TRUE,TRUE,TRUE,TRUE
3.2,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,131.666,13.0666,0.1036,19.5209069203218,0.03431396484375,33.9191075822737,0.669364392409316,1.29049999065351,1.11616259650697,-0.174337394146539,TRUE,TRUE,TRUE,TRUE,TRUE
3.3,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,128.833,12.7833,0.10819375,19.101997394801,0.0347910927456382,33.6857199326501,0.669212739159898,1.2810787814983,1.1066429811141,-0.174435800384197,TRUE,TRUE,TRUE,TRUE,TRUE
3.4,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,127.963,12.6963,0.112775,18.7099854804317,0.0352400519031142,33.4704536460971,0.678584171712947,1.27207345047324,1.10367717578249,-0.168396274690747,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,125.676,12.4676,0.11734375,18.3421350538246,0.0356632653061225,33.2712652113366,0.67972457750497,1.26344988684797,1.09578286028916,-0.167667026558815,TRUE,TRUE,TRUE,TRUE,TRUE
3.6,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,123.789,12.2789,0.1219,17.9960841616918,0.0360628858024691,33.0864086982992,0.682309545214176,1.25517801554892,1.08915946246249,-0.16601855308643,TRUE,TRUE,TRUE,TRUE,TRUE
3.7,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,122.182,12.1182,0.12644375,17.669781722902,0.0364408327246165,32.9143832756554,0.685814923468664,1.24723118464402,1.08343811585977,-0.163793068784249,TRUE,TRUE,TRUE,TRUE,TRUE
3.8,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,120.791,11.9791,0.130975,17.3614368428644,0.0367988227146814,32.7538914948772,0.689983214432132,1.23958566479812,1.07842419036411,-0.161161474434009,TRUE,TRUE,TRUE,TRUE,TRUE
3.9,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,119.628,11.8628,0.13549375,17.0694778741834,0.0371383957922419,32.6038058417393,0.694971462363345,1.23222023700056,1.07418720850781,-0.158033028492741,TRUE,TRUE,TRUE,TRUE,TRUE
4,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,118.038,11.7038,0.14,16.7925190836271,0.0374609375,32.4631416994809,0.696965115341826,1.225115850519,1.06832689175374,-0.156788958765251,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,116.695,11.5695,0.14449375,16.5293333098892,0.0377676977989292,32.3310353302746,0.699937485868117,1.21825533719666,1.0633145904182,-0.154940746778453,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,116.18,11.518,0.148975,16.2788293800036,0.0380598072562358,32.2067258180896,0.707544733784626,1.2116231713097,1.06137707419389,-0.150246097115815,TRUE,TRUE,TRUE,TRUE,TRUE
4.3,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,115.146,11.4146,0.15344375,16.0400333357041,0.0383382909680909,32.0895401635769,0.711631937484306,1.20520526653526,1.05746069718092,-0.147744569354341,TRUE,TRUE,TRUE,TRUE,TRUE
4.4,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,114.196,11.3196,0.1579,15.8120727327611,0.0386040805785124,31.9788809056498,0.715883375400044,1.19898880335397,1.05383108048635,-0.145157722867621,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,112.288,11.1288,0.16234375,15.5941634360534,0.038858024691358,31.8742157826087,0.713651620084374,1.19296208157147,1.04644833760741,-0.146513743964059,TRUE,TRUE,TRUE,TRUE,TRUE
4.6,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,111.679,11.0679,0.166775,15.3855984547325,0.0391008979206049,31.7750690503403,0.719367532732896,1.1871143936958,1.04406522657622,-0.143049167119589,TRUE,TRUE,TRUE,TRUE,TRUE
4.7,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,110.826,10.9826,0.17119375,15.185738455193,0.0393334087822544,31.6810141551214,0.723218039900083,1.18143591572861,1.04070516634214,-0.140730749386473,TRUE,TRUE,TRUE,TRUE,TRUE
4.8,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,111.076,11.0076,0.1756,14.9940036618207,0.0395562065972222,31.5916675201684,0.734133474171994,1.17591761257307,1.04169263955522,-0.134224973017851,TRUE,TRUE,TRUE,TRUE,TRUE
4.9,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,109.998,10.8998,0.17999375,14.8098669118382,0.0397698875468555,31.5066832529031,0.735982305910347,1.17055115577212,1.03741852916143,-0.133132626610695,TRUE,TRUE,TRUE,TRUE,TRUE
5,3162.27766016838,3.5,0.05,1,0.1,1000,200,1,0,10,1,1000,109.548,10.8548,0.184375,14.6328476748199,0.039975,31.4257486172809,0.741810496577429,1.165328851697,1.03562182597592,-0.129707025721072,TRUE,TRUE,TRUE,TRUE,TRUE
1.1,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,0.961,961,595.983350676379,59.4983350676379,0.00424375,96.4506086386733,0.00402892561983471,98.9886140059811,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.2,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,0.872,872,651.783256880734,65.0783256880734,0.00910000000000001,65.8656788383031,0.00789930555555556,70.6944649279752,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.3,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,0.851,851,572.480611045828,57.1480611045829,0.01394375,53.2096098493633,0.0111686390532544,59.4538167925163,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.4,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,0.862,862,501.180974477958,50.0180974477958,0.018775,45.8553376345614,0.0139668367346939,53.1656147690702,1.09078026742293,1.66138989552001,1.69912716832935,0.0377372728093358,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,0.921,921,400.763300760043,39.9763300760043,0.02359375,40.9054694984262,0.0163888888888889,49.0800631579454,0.977285692260357,1.61178138170347,1.60180292232595,-0.00997845937752146,TRUE,TRUE,TRUE,TRUE,TRUE
1.6,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,0.961,961,328.941727367326,32.7941727367326,0.0284,37.2838453879692,0.018505859375,46.1875833563393,0.879581287699327,1.5715206983346,1.51579667989719,-0.0557240184374058,TRUE,TRUE,TRUE,TRUE,TRUE
1.7,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,0.983,983,284.947100712106,28.3947100712106,0.03319375,34.4867055469176,0.0203719723183391,44.0213472393328,0.82335235044649,1.53765170897651,1.45323743860792,-0.0844142703685899,TRUE,TRUE,TRUE,TRUE,TRUE
1.8,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,0.991,991,255.717457114026,25.4717457114026,0.037975,32.2426684224624,0.0220293209876543,42.3330259531304,0.790001167944813,1.5084309770907,1.40605871044648,-0.102372266644226,TRUE,TRUE,TRUE,TRUE,TRUE
1.9,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,235.473,23.4473,0.04274375,30.3908997408616,0.02351108033241,40.9773223035874,0.771523719268973,1.48274355781956,1.3700928401167,-0.112650717702865,TRUE,TRUE,TRUE,TRUE,TRUE
2,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,0.998,998,218.896793587174,21.7896793587174,0.0475,28.8292313658267,0.02484375,39.8631205697577,0.755818949253925,1.45983306354568,1.33825083952738,-0.1215822240183,TRUE,TRUE,TRUE,TRUE,TRUE
2.1,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,0.999,999,201.317317317317,20.0317317317317,0.05224375,27.4892377263552,0.0260487528344671,38.9301790266153,0.728711793725963,1.43916269707055,1.30171849542567,-0.137444201644881,TRUE,TRUE,TRUE,TRUE,TRUE
2.2,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,192.15,19.115,0.056975,26.3231404759581,0.0271435950413223,38.1369699543435,0.72616715385683,1.42033770143191,1.28137430235505,-0.138963399076861,TRUE,TRUE,TRUE,TRUE,TRUE
2.3,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,183.756,18.2756,0.06169375,25.2964328395438,0.0281427221172023,37.4538802095453,0.722457593761255,1.40305928373208,1.2618716440382,-0.141187639693881,TRUE,TRUE,TRUE,TRUE,TRUE
2.4,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,176.87,17.587,0.0664,24.3834878963887,0.0290581597222222,36.8591923696449,0.721266788194182,1.38709582867411,1.24519176358693,-0.141904065087178,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,169.203,16.8203,0.07109375,23.5648216426584,0.0299,36.3365988345284,0.713788555460607,1.3722641570215,1.22583373742995,-0.146430419591554,TRUE,TRUE,TRUE,TRUE,TRUE
2.6,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,164.439,16.3439,0.075775,22.8253211031591,0.030676775147929,35.8736045826545,0.716042500612967,1.35841689583828,1.21335569640578,-0.145061199432509,TRUE,TRUE,TRUE,TRUE,TRUE
2.7,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,160.709,15.9709,0.08044375,22.1530595294466,0.0313957475994513,35.4604672512468,0.720934279022315,1.34543371453185,1.20332939040401,-0.142104324127842,TRUE,TRUE,TRUE,TRUE,TRUE
2.8,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,155.642,15.4642,0.0851,21.5384818363827,0.032063137755102,35.0894739851937,0.717980037658828,1.33321508831582,1.18932745782952,-0.143887630486303,TRUE,TRUE,TRUE,TRUE,TRUE
2.9,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,150.889,14.9889,0.08974375,20.9738308864373,0.0326843043995244,34.7544359970627,0.714647699848316,1.32167776193364,1.17576976217055,-0.145907999763094,TRUE,TRUE,TRUE,TRUE,TRUE
3,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,147.621,14.6621,0.094375,20.4527347492131,0.0332638888888889,34.4503277253137,0.716877238168071,1.31075138603949,1.16619617720117,-0.144555208838318,TRUE,TRUE,TRUE,TRUE,TRUE
3.1,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,144.465,14.3465,0.09899375,19.9699041453962,0.0338059313215401,34.1730243422842,0.718406052204683,1.30037598028255,1.15674596266678,-0.143630017615772,TRUE,TRUE,TRUE,TRUE,TRUE
3.2,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,142.122,14.1122,0.1036,19.5209069203218,0.03431396484375,33.9191075822737,0.722927477580912,1.29049999065351,1.14959472271128,-0.140905267942231,TRUE,TRUE,TRUE,TRUE,TRUE
3.3,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,139.663,13.8663,0.10819375,19.101997394801,0.0347910927456382,33.6857199326501,0.725908380857283,1.2810787814983,1.14196059200693,-0.139118189491371,TRUE,TRUE,TRUE,TRUE,TRUE
3.4,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,136.546,13.5546,0.112775,18.7099854804317,0.0352400519031142,33.4704536460971,0.724458071556305,1.27207345047324,1.13208670595516,-0.139986744518077,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,134.271,13.3271,0.11734375,18.3421350538246,0.0356632653061225,33.2712652113366,0.726583898815047,1.26344988684797,1.12473565646433,-0.138714230383647,TRUE,TRUE,TRUE,TRUE,TRUE
3.6,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,132.964,13.1964,0.1219,17.9960841616918,0.0360628858024691,33.0864086982992,0.733292858681507,1.25517801554892,1.12045547110186,-0.134722544447069,TRUE,TRUE,TRUE,TRUE,TRUE
3.7,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,131.223,13.0223,0.12644375,17.669781722902,0.0364408327246165,32.9143832756554,0.736981373296858,1.24723118464402,1.11468769614402,-0.132543488499996,TRUE,TRUE,TRUE,TRUE,TRUE
3.8,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,129.57,12.857,0.130975,17.3614368428644,0.0367988227146814,32.7538914948772,0.740549305703594,1.23958566479812,1.10913964390402,-0.130446020894107,TRUE,TRUE,TRUE,TRUE,TRUE
3.9,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,128.588,12.7588,0.13549375,17.0694778741834,0.0371383957922419,32.6038058417393,0.747462816030065,1.23222023700056,1.10580982972327,-0.126410407277282,TRUE,TRUE,TRUE,TRUE,TRUE
4,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,127.039,12.6039,0.14,16.7925190836271,0.0374609375,32.4631416994809,0.750566364536034,1.225115850519,1.10050494880056,-0.124610901718436,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,125.913,12.4913,0.14449375,16.5293333098892,0.0377676977989292,32.3310353302746,0.755705010348279,1.21825533719666,1.09660763881022,-0.121647698386437,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,124.404,12.3404,0.148975,16.2788293800036,0.0380598072562358,32.2067258180896,0.758064336933131,1.2116231713097,1.09132923708598,-0.12029393422372,TRUE,TRUE,TRUE,TRUE,TRUE
4.3,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,122.707,12.1707,0.15344375,16.0400333357041,0.0383382909680909,32.0895401635769,0.75877024350746,1.20520526653526,1.08531555747367,-0.119889709061588,TRUE,TRUE,TRUE,TRUE,TRUE
4.4,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,121.716,12.0716,0.1579,15.8120727327611,0.0386040805785124,31.9788809056498,0.763441972726878,1.19898880335397,1.08176483638724,-0.117223966966724,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,120.441,11.9441,0.16234375,15.5941634360534,0.038858024691358,31.8742157826087,0.765934001460155,1.19296208157147,1.07715343079085,-0.115808650780624,TRUE,TRUE,TRUE,TRUE,TRUE
4.6,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,120.135,11.9135,0.166775,15.3855984547325,0.0391008979206049,31.7750690503403,0.774328020782024,1.1871143936958,1.07603936915567,-0.111075024540133,TRUE,TRUE,TRUE,TRUE,TRUE
4.7,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,119.641,11.8641,0.17119375,15.185738455193,0.0393334087822544,31.6810141551214,0.781265924933857,1.18143591572861,1.07423479861247,-0.107201117116142,TRUE,TRUE,TRUE,TRUE,TRUE
4.8,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,118.239,11.7239,0.1756,14.9940036618207,0.0395562065972222,31.5916675201684,0.781905904815313,1.17591761257307,1.06907210543056,-0.106845507142517,TRUE,TRUE,TRUE,TRUE,TRUE
4.9,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,117.541,11.6541,0.17999375,14.8098669118382,0.0397698875468555,31.5066832529031,0.786914566442483,1.17055115577212,1.06647874030826,-0.104072415463856,TRUE,TRUE,TRUE,TRUE,TRUE
5,5623.41325190349,3.75,0.05,1,0.1,1000,200,1,0,10,1,1000,116.608,11.5608,0.184375,14.6328476748199,0.039975,31.4257486172809,0.790058111511252,1.165328851697,1.06298788802604,-0.102340963670956,TRUE,TRUE,TRUE,TRUE,TRUE
1.1,10000,4,0.05,1,0.1,1000,200,1,0,10,0.752,752,687.327127659574,68.6327127659575,0.00424375,96.4506086386733,0.00402892561983471,98.9886140059811,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.2,10000,4,0.05,1,0.1,1000,200,1,0,10,0.524,524,673.106870229008,67.2106870229008,0.00910000000000001,65.8656788383031,0.00789930555555556,70.6944649279752,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.3,10000,4,0.05,1,0.1,1000,200,1,0,10,0.511,511,550.285714285714,54.9285714285714,0.01394375,53.2096098493633,0.0111686390532544,59.4538167925163,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE
1.4,10000,4,0.05,1,0.1,1000,200,1,0,10,0.62,620,457.990322580645,45.6990322580645,0.018775,45.8553376345614,0.0139668367346939,53.1656147690702,0.996591337354387,1.66138989552001,1.65990700336454,-0.00148289215546856,TRUE,TRUE,TRUE,TRUE,TRUE
1.5,10000,4,0.05,1,0.1,1000,200,1,0,10,0.785,785,397.294267515924,39.6294267515924,0.02359375,40.9054694984262,0.0163888888888889,49.0800631579454,0.968805082487004,1.61178138170347,1.59801779021406,-0.0137635914894157,TRUE,TRUE,TRUE,TRUE,TRUE
1.6,10000,4,0.05,1,0.1,1000,200,1,0,10,0.878,878,356.668564920273,35.5668564920273,0.0284,37.2838453879692,0.018505859375,46.1875833563393,0.953948181093575,1.5715206983346,1.55104548260228,-0.0204752157323192,TRUE,TRUE,TRUE,TRUE,TRUE
1.7,10000,4,0.05,1,0.1,1000,200,1,0,10,0.945,945,314.422222222222,31.3422222222222,0.03319375,34.4867055469176,0.0203719723183391,44.0213472393328,0.908820420077023,1.53765170897651,1.49612978551592,-0.0415219234605868,TRUE,TRUE,TRUE,TRUE,TRUE
1.8,10000,4,0.05,1,0.1,1000,200,1,0,10,0.974,974,278.58932238193,27.758932238193,0.037975,32.2426684224624,0.0220293209876543,42.3330259531304,0.860937806836555,1.5084309770907,1.44340275674033,-0.0650282203503683,TRUE,TRUE,TRUE,TRUE,TRUE
1.9,10000,4,0.05,1,0.1,1000,200,1,0,10,0.996,996,253.543172690763,25.2543172690763,0.04274375,30.3908997408616,0.02351108033241,40.9773223035874,0.83098287594036,1.48274355781956,1.40233563219184,-0.0804079256277238,TRUE,TRUE,TRUE,TRUE,TRUE
2,10000,4,0.05,1,0.1,1000,200,1,0,10,0.996,996,239.520080321285,23.8520080321285,0.0475,28.8292313658267,0.02484375,39.8631205697577,0.827354976255175,1.45983306354568,1.37752494692175,-0.0823081166239295,TRUE,TRUE,TRUE,TRUE,TRUE
2.1,10000,4,0.05,1,0.1,1000,200,1,0,10,0.999,999,222.147147147147,22.1147147147147,0.05224375,27.4892377263552,0.0260487528344671,38.9301790266153,0.804486284227237,1.43916269707055,1.34468134123561,-0.0944813558349376,TRUE,TRUE,TRUE,TRUE,TRUE
2.2,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,208.814,20.7814,0.056975,26.3231404759581,0.0271435950413223,38.1369699543435,0.789472670215031,1.42033770143191,1.31767480172905,-0.102662899702861,TRUE,TRUE,TRUE,TRUE,TRUE
2.3,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,198.772,19.7772,0.06169375,25.2964328395438,0.0281427221172023,37.4538802095453,0.78181774187086,1.40305928373208,1.29616480542972,-0.106894478302358,TRUE,TRUE,TRUE,TRUE,TRUE
2.4,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,190.846,18.9846,0.0664,24.3834878963887,0.0290581597222222,36.8591923696449,0.778584264920184,1.38709582867411,1.2784014511138,-0.108694377560305,TRUE,TRUE,TRUE,TRUE,TRUE
2.5,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,182.57,18.157,0.07109375,23.5648216426584,0.0299,36.3365988345284,0.770512939810719,1.3722641570215,1.25904409357523,-0.11322006344627,TRUE,TRUE,TRUE,TRUE,TRUE
2.6,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,176.896,17.5896,0.075775,22.8253211031591,0.030676775147929,35.8736045826545,0.77061785551685,1.35841689583828,1.24525596340471,-0.11316093243358,TRUE,TRUE,TRUE,TRUE,TRUE
2.7,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,171.443,17.0443,0.08044375,22.1530595294466,0.0313957475994513,35.4604672512468,0.769388082821886,1.34543371453185,1.23157916969633,-0.113854544835516,TRUE,TRUE,TRUE,TRUE,TRUE
2.8,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,167.336,16.6336,0.0851,21.5384818363827,0.032063137755102,35.0894739851937,0.772273557920997,1.33321508831582,1.2209862534849,-0.112228834830921,TRUE,TRUE,TRUE,TRUE,TRUE
2.9,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,162.855,16.1855,0.08974375,20.9738308864373,0.0326843043995244,34.7544359970627,0.771699747539507,1.32167776193364,1.20912612010479,-0.112551641828855,TRUE,TRUE,TRUE,TRUE,TRUE
3,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,159.575,15.8575,0.094375,20.4527347492131,0.0332638888888889,34.4503277253137,0.775324189867085,1.31075138603949,1.2002347200695,-0.110516665969991,TRUE,TRUE,TRUE,TRUE,TRUE
3.1,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,155.559,15.4559,0.09899375,19.9699041453962,0.0338059313215401,34.1730243422842,0.773959648853056,1.30037598028255,1.18909429918602,-0.111281681096527,TRUE,TRUE,TRUE,TRUE,TRUE
3.2,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,152.403,15.1403,0.1036,19.5209069203218,0.03431396484375,33.9191075822737,0.775594088010252,1.29049999065351,1.18013448064977,-0.110365510003737,TRUE,TRUE,TRUE,TRUE,TRUE
3.3,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,148.695,14.7695,0.10819375,19.101997394801,0.0347910927456382,33.6857199326501,0.773191394320881,1.2810787814983,1.16936579315105,-0.111712988347252,TRUE,TRUE,TRUE,TRUE,TRUE
3.4,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,146.513,14.5513,0.112775,18.7099854804317,0.0352400519031142,33.4704536460971,0.777729090982933,1.27207345047324,1.16290179453196,-0.109171655941276,TRUE,TRUE,TRUE,TRUE,TRUE
3.5,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,144.368,14.3368,0.11734375,18.3421350538246,0.0356632653061225,33.2712652113366,0.781632016007351,1.26344988684797,1.15645222682501,-0.106997660022962,TRUE,TRUE,TRUE,TRUE,TRUE
3.6,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,141.322,14.0322,0.1219,17.9960841616918,0.0360628858024691,33.0864086982992,0.779736295625371,1.25517801554892,1.14712576603603,-0.108052249512892,TRUE,TRUE,TRUE,TRUE,TRUE
3.7,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,140.113,13.9113,0.12644375,17.669781722902,0.0364408327246165,32.9143832756554,0.787293256824415,1.24723118464402,1.14336771636485,-0.103863468279165,TRUE,TRUE,TRUE,TRUE,TRUE
3.8,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,138.609,13.7609,0.130975,17.3614368428644,0.0367988227146814,32.7538914948772,0.792612968877389,1.23958566479812,1.13864683885964,-0.100938825938484,TRUE,TRUE,TRUE,TRUE,TRUE
3.9,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,136.629,13.5629,0.13549375,17.0694778741834,0.0371383957922419,32.6038058417393,0.794570290899941,1.23222023700056,1.13235255968891,-0.0998676773116504,TRUE,TRUE,TRUE,TRUE,TRUE
4,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,135.447,13.4447,0.14,16.7925190836271,0.0374609375,32.4631416994809,0.800636279348267,1.225115850519,1.12855111598303,-0.0965647345359613,TRUE,TRUE,TRUE,TRUE,TRUE
4.1,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,133.3,13.23,0.14449375,16.5293333098892,0.0377676977989292,32.3310353302746,0.800395258052222,1.21825533719666,1.1215598441875,-0.0966954930091567,TRUE,TRUE,TRUE,TRUE,TRUE
4.2,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,132.481,13.1481,0.148975,16.2788293800036,0.0380598072562358,32.2067258180896,0.807680926747147,1.2116231713097,1.11886299851904,-0.0927601727906671,TRUE,TRUE,TRUE,TRUE,TRUE
4.3,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,131.202,13.0202,0.15344375,16.0400333357041,0.0383382909680909,32.0895401635769,0.81173148007229,1.20520526653526,1.11461765537113,-0.0905876111641252,TRUE,TRUE,TRUE,TRUE,TRUE
4.4,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,130.704,12.9704,0.1579,15.8120727327611,0.0386040805785124,31.9788809056498,0.82028461538294,1.19898880335397,1.11295336969349,-0.0860354336604773,TRUE,TRUE,TRUE,TRUE,TRUE
4.5,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,129.056,12.8056,0.16234375,15.5941634360534,0.038858024691358,31.8742157826087,0.821179029738378,1.19296208157147,1.10739993193248,-0.0855621496389892,TRUE,TRUE,TRUE,TRUE,TRUE
4.6,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,127.331,12.6331,0.166775,15.3855984547325,0.0391008979206049,31.7750690503403,0.821099032135089,1.1871143936958,1.10150993390422,-0.0856044597915849,TRUE,TRUE,TRUE,TRUE,TRUE
4.7,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,126.559,12.5559,0.17119375,15.185738455193,0.0393334087822544,31.6810141551214,0.826821826086852,1.18143591572861,1.09884784815407,-0.0825880675745395,TRUE,TRUE,TRUE,TRUE,TRUE
4.8,10000,4,0.05,1,0.1,1000,200,1,0,10,1,1000,126.273,12.5273,0.1756,14.9940036618207,0.0395562065972222,31.5916675201684,0.835487324302738,1.17591761257307,1.09785747790107,-0.0780601346720079,TRUE,TRUE,TRUE,TRUE,TRUE
